Скважина;Дата;ГТМ;Метод;Характер работы;Состояние;Время работы, ч;Время накопления;Нефть, т;Попутный газ, м3;Закачка, м3;Природный газ, м3;Газ из газовой шапки, м3;Конденсат, т;Простой, ч;Причина простоя;Приемистость, м3/сут;Обводненность (вес), %;Агент закачки;Нефть, м3;Жидкость, м3;Дебит конденсата;Добыча растворенного газа, м3;Дебит попутного газа, м3/сут;Пласт МЭР;Куст;Тип скважины;Диаметр экспл.колонны;Диаметр НКТ;Диаметр штуцера;Глубина верхних дыр перфорации;Удлинение;Способ эксплуатации;Тип насоса;Производительность ЭЦН;Напор;Частота;Коэффициент сепарации;Глубина спуска;Буферное давление;Давление в линии;Пластовое давление;Динамическая высота;Затрубное давление;Давление на приеме;Забойное давление;Дебит жидкости;Обводненность;Состояние на конец месяца;Давление наcыщения;Газовый фактор;Температура пласта;SKIN;JD факт;Дата ГРП;Фирма ГРП;Вязкость нефти в пластовых условиях;Вязкость воды в пластовых условиях;Вязкость жидкости в пласт. условиях;объемный коэффициент;Плотность нефти;Плотность воды;Высота перфорации;Удельный коэффициент;Коэффициент продуктивности;ТП - Забойное давление;ТП(ИДН) Дебит жидкости;ТП(ИДН) Дебит жидкости скорр-ый;ТП - JD опт.;ТП - SKIN;К пр от стимуляции;ТП(ГРП) Дебит жидкости;ТП(ГРП) Дебит жидкости скорр-ый;Глубина спуска.1;КВЧ;Время до псевдоуст-ся режима;Причина простоя.1;Примечание;Дата запуска после КРС;Дата пуска;Дата останова;Радиус контура питания;Мероприятия;Номер бригады;Фонтан через насос;Нерентабельная;Неустановившийся режим;Дата ввода в эксплуатацию;Назначение по проекту;Замерное забойное давление;Группа фонда;Нефтенасыщенная толщина;Плотность раствора глушения;Глубина текущего забоя;Тип дополнительного оборудования;Диаметр дополнительного оборудования;Глубина спуска доп. оборудования;Тип газосепаратора;Марка ПЭД;Мощность ПЭД;I X/X;Ток номинальный;Ток рабочий;Число качаний ШГН;Длина хода плунжера ШГН;Диаметр плунжера;Станок-качалка;Коэффициент подачи насоса;Тип ГЗУ;ДНС;КНС;КН закрепленный;Пластовое давление начальное;Характеристический дебит жидкости;Время в работе;Время в накоплении;ГП - Забойное давление;ГП(ИДН) Дебит жидкости;ГП(ИДН) Дебит жидкости скорр-ый;ГП(ИДН) Прирост дефита нефти;ГП(ГРП) Дебит жидкости;ГП(ГРП) Дебит жидкости скорр-ый;ГП - Общий прирост Qн
aadbd4a5c9673d229a84be2438518b97;31.10.2006;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;136;8692.0;0.0;0.0;0.0;0;0.0;;0;09.март;;156;169;0;8692;280.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
aadbd4a5c9673d229a84be2438518b97;01.12.2006;0.0;ЭЦН;НЕФ;РАБ.;742.0;0.0;222;14251.0;0.0;0.0;0.0;0;2.0;Техническ.причина;0;12.июнь;;256;287;0;14251;460.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
aadbd4a5c9673d229a84be2438518b97;01.01.2007;0.0;ЭЦН;НЕФ;РАБ.;672.0;0.0;168;10788.0;0.0;0.0;0.0;0;0.0;;0;06.июль;;193;204;0;10788;385.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
005642f48d3e86d871bb701bac2ba042;31.05.2005;1.0;ЭЦН;НЕФ;РАБ.;432.0;0.0;462;29568.0;0.0;0.0;0.0;0;0.0;;0;0.2;;535;536;0;29568;1642.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
005642f48d3e86d871bb701bac2ba042;01.07.2005;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;170;10880.0;0.0;0.0;0.0;0;0.0;;0;0;;195;195;0;10880;350.97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
005642f48d3e86d871bb701bac2ba042;01.08.2005;0.0;ЭЦН;НЕФ;РАБ.;720.0;0.0;140;8960.0;0.0;0.0;0.0;0;0.0;;0;0;;161;161;0;8960;298.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
005642f48d3e86d871bb701bac2ba042;31.08.2005;0.0;ЭЦН;НЕФ;РАБ.;624.0;0.0;124;7936.0;0.0;0.0;0.0;0;120.0;R=0;0;0;;143;143;0;7936;305.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
005642f48d3e86d871bb701bac2ba042;01.10.2005;0.0;ЭЦН;НЕФ;РАБ.;720.0;0.0;254;16256.0;0.0;0.0;0.0;0;0.0;;0;0;;292;292;0;16256;541.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
005642f48d3e86d871bb701bac2ba042;31.10.2005;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;1269;81216.0;0.0;0.0;0.0;0;0.0;;0;0.2;;1459;1461;0;81216;2619.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9bec549ed3787eeae80c36ac5adb13d0;01.03.2011;0.0;ФОН;НЕФ;ОСВ ТГ;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;;0;0;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9bec549ed3787eeae80c36ac5adb13d0;31.03.2011;0.0;ЭЦН/ФОН;НЕФ;РАБ.;610.0;0.0;320;21504.0;0.0;0.0;0.0;0;0.0;;0;44.9;;368;622;0;21504;846.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9bec549ed3787eeae80c36ac5adb13d0;01.05.2011;0.0;ЭЦН;НЕФ;РАБ.;705.0;0.0;314;24712.0;0.0;0.0;0.0;0;15.0;Геологич.причина;0;28.июнь;;360;482;0;24712;841.26;АС12.3-5;9;;146.8;69.2;0.0;2806.0;122.09;ЭЦН;FC-450(50)-2350;50.0;2350.0;50.0;0.7;2570.0;11.0;10.0;290.0;2012.0;13.февр;44.0;64.16341859262779;24.48;40.8;В работе;123.4;64.0;88.0;0.0;0.135701026874782;;;янв.67;0.5;1.66863839107288;01.дек;0.87;01.март;28.0;0.9815445128115301;0.112980130910695;55.0;24.48;24.48;1.09832881317322;-6.16357185411368;0.877813651772613;195.14718072796;195.14718072796;0.0;100.0;215.80887994789398;;;41765.469537037;41765.5840277778;41753.0;250.0;;3.0;нет;нет;нет;41753.0;Нефтяные;0.0;Действующий;12.июнь;1.13453878855848;2890.0;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;();ДНС-2;;0.0;264.0;168.65904151408702;0.0;0.0;20.0;26.617504736602697;26.617504736602697;1.10090043953984;206.80812498244492;206.80812498244492;93.9062774909584
9bec549ed3787eeae80c36ac5adb13d0;31.05.2011;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;322;26598.0;0.0;0.0;0.0;0;0.0;Геологич.причина;0;24.апр;;371;472;0;26598;858;АС12.3-5;9;;146.8;69.2;0.0;2806.0;122.09;ЭЦН;FC-450(50)-2350;50.0;2350.0;45.9;0.7;2570.0;11.0;10.0;290.0;2273.0;12.май;40.0;59.04231693409861;16.56;8.0;В работе;123.4;64.0;88.0;0.0;0.13270986045968;;;янв.67;0.5;1.6697328427451599;01.дек;0.87;01.март;28.0;0.66433249391593;0.0764174974403353;55.0;16.56;16.56;1.2448275859006002;-6.270721910935639;0.672930007926835;147.273793542412;147.273793542412;0.0;20.0;319.064564071082;;;41765.469537037;41765.5840277778;41729.0;250.0;;3.0;нет;нет;нет;41753.0;Нефтяные;0.0;Действующий;12.июнь;1.13453878855848;2890.0;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;();ДНС-2;;0.0;264.0;114.15242019904;0.0;0.0;24.1443055574668;17.6676894957851;17.6676894957851;0.886594672426423;155.581101589073;155.581101589073;111.272489711894
9bec549ed3787eeae80c36ac5adb13d0;01.07.2011;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;240.61;19605.0;0.0;0.0;0.0;0;0.0;;0;10.сент;;276.56;305.01;0;19605;632.42;АС12.3-5;9;;146.8;69.2;0.0;2806.0;122.09;ЭЦН;FC-450(50)-2350;50.0;2350.0;48.0;0.7;2570.0;11.0;10.0;290.0;2357.0;12.март;32.0;51.2835565716746;17.28;12.0;В работе;123.4;64.0;88.0;0.0;0.131010446508204;;;янв.67;0.5;1.6695992961689199;01.дек;0.87;01.март;28.0;0.679331118078652;0.0781490244880696;51.2835565716746;17.28;17.28;1.23645009915535;-6.26527904105854;0.6835464547598771;151.14405489202298;151.14405489202298;0.0;60.0;311.995135805257;;;41765.469537037;41765.5840277778;41729.0;250.0;;3.0;нет;нет;нет;41753.0;Нефтяные;0.0;Действующий;12.июнь;1.13453878855848;2890.0;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;();ДНС-2;;0.0;264.0;116.729637576649;0.0;0.0;23.348436222603503;18.118260055835897;18.118260055835897;0.641771898747961;158.475073856805;158.475073856805;108.09894854477
9bec549ed3787eeae80c36ac5adb13d0;01.08.2011;0.0;ЭЦН;НЕФ;РАБ.;720.0;0.0;181.07;15101.0;0.0;0.0;0.0;0;0.0;;0;18.май;;208.13;247.99;0;15101;503.37;АС12.3-5;9;;146.8;69.2;0.0;2806.0;122.09;ЭЦН;FC-450(50)-2350;50.0;2350.0;50.0;0.7;2570.0;11.0;10.0;290.0;2265.0;12.янв;31.0;50.0936070950208;10.авг;6.0;В работе;123.4;64.0;88.0;0.0;0.130358524265821;;;янв.67;0.5;1.66979962404511;01.дек;0.87;01.март;28.0;0.39633042641288796;0.0455876663476824;50.0936070950208;10.авг;10.авг;1.4271517711081103;-6.37334968672004;0.46024110326053297;101.765144080432;101.765144080432;0.0;120.0;534.840176337369;;;41765.469537037;41765.5840277778;41729.0;250.0;;3.0;нет;нет;нет;41753.0;Нефтяные;0.0;Действующий;12.июнь;1.13453878855848;2890.0;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;();ДНС-2;;0.0;264.0;68.10155725917889;0.0;0.0;24.5357848093373;10.525236564040402;10.525236564040402;0.364114462072284;106.26002330032301;106.26002330032301;78.65602305500408
e4acc30a5c0615611542c315a2fc0842;01.07.2006;1.0;ЭЦН/ФОН;НЕФ;РАБ.;238.0;0.0;86;5504.0;0.0;0.0;0.0;0;10.0;Геологич.причина;0;10.апр;;100;110;0;5504;555.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e4acc30a5c0615611542c315a2fc0842;01.08.2006;0.0;ЭЦН;НЕФ;РАБ.;718.0;0.0;289;18496.0;0.0;0.0;0.0;0;2.0;Прочие;0;03.июль;;332;343;0;18496;618.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e4acc30a5c0615611542c315a2fc0842;31.08.2006;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;277;17728.0;0.0;0.0;0.0;0;0.0;;0;02.янв;;318;324;0;17728;571.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e4acc30a5c0615611542c315a2fc0842;01.10.2006;0.0;ЭЦН;НЕФ;РАБ.;716.0;0.0;178;11418.0;0.0;0.0;0.0;0;4.0;Геологич.причина;0;10.янв;;205;225;0;11418;382.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e4acc30a5c0615611542c315a2fc0842;31.10.2006;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;177;11339.0;0.0;0.0;0.0;0;0.0;;0;07.авг;;203;218;0;11339;365.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e4acc30a5c0615611542c315a2fc0842;01.12.2006;0.0;ЭЦН;НЕФ;РАБ.;741.0;0.0;186;11890.0;0.0;0.0;0.0;0;3.0;Геологич.причина;0;03.янв;;213;219;0;11890;385.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
bf5a5241dac3e5686d049e818a4aee49;30.04.2004;1.0;ЭЦН;НЕФ;РАБ.;144.0;0.0;209;16574.0;0.0;0.0;0.0;0;0.0;;0;0;;242;242;0;16574;2762.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
bf5a5241dac3e5686d049e818a4aee49;30.05.2004;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;241;19111.0;0.0;0.0;0.0;0;0.0;;0;0;;277;277;0;19111;616.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
bf5a5241dac3e5686d049e818a4aee49;30.06.2004;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;234;18556.0;0.0;0.0;0.0;0;0.0;;0;0;;269;269;0;18556;598.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
bf5a5241dac3e5686d049e818a4aee49;31.07.2004;0.0;ЭЦН;НЕФ;РАБ.;720.0;0.0;234;18556.0;0.0;0.0;0.0;0;0.0;;0;0;;269;269;0;18556;618.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
bf5a5241dac3e5686d049e818a4aee49;30.08.2004;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;197;15622.0;0.0;0.0;0.0;0;0.0;;0;0;;226;226;0;15622;503.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
bf5a5241dac3e5686d049e818a4aee49;30.09.2004;0.0;ЭЦН;НЕФ;РАБ.;648.0;0.0;81;6423.0;0.0;0.0;0.0;0;72.0;Нет подачи;0;0;;93;93;0;6423;237.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5b4d9d5370aa726557eb12485d95e741;31.08.2005;1.0;ЭЦН/ФОН;НЕФ;РАБ.;120.0;0.0;218;13952.0;0.0;0.0;0.0;0;0.0;;0;05.февр;;252;264;0;13952;2790.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5b4d9d5370aa726557eb12485d95e741;01.10.2005;0.0;ЭЦН;НЕФ;РАБ.;720.0;0.0;1002;64128.0;0.0;0.0;0.0;0;0.0;;0;3;;1152;1182;0;64128;2137.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5b4d9d5370aa726557eb12485d95e741;31.10.2005;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;1251;80064.0;0.0;0.0;0.0;0;0.0;;0;04.авг;;1438;1499;0;80064;2582.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5b4d9d5370aa726557eb12485d95e741;01.12.2005;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;974;62336.0;0.0;0.0;0.0;0;0.0;;0;06.апр;;1120;1185;0;62336;2010.84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5b4d9d5370aa726557eb12485d95e741;01.01.2006;0.0;ЭЦН;НЕФ;РАБ.;672.0;0.0;847;54208.0;0.0;0.0;0.0;0;0.0;;0;03.янв;;974;1000;0;54208;1936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5b4d9d5370aa726557eb12485d95e741;29.01.2006;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;880;56320.0;0.0;0.0;0.0;0;0.0;;0;01.сент;;1011;1028;0;56320;1816.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
038753062b1b3941bbce024a2af27e18;01.08.2005;1.0;ЭЦН/ФОН;НЕФ;РАБ.;216.0;0.0;553;35392.0;0.0;0.0;0.0;0;0.0;;0;0;;640;640;0;35392;3932.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
038753062b1b3941bbce024a2af27e18;31.08.2005;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;2352;150528.0;0.0;0.0;0.0;0;0.0;;0;05.сент;;2703;2847;0;150528;4855.74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
038753062b1b3941bbce024a2af27e18;01.10.2005;0.0;ЭЦН;НЕФ;РАБ.;720.0;0.0;1743;111552.0;0.0;0.0;0.0;0;0.0;;0;02.май;;2003;2047;0;111552;3718.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
038753062b1b3941bbce024a2af27e18;31.10.2005;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;1764;112896.0;0.0;0.0;0.0;0;0.0;;0;02.апр;;2028;2070;0;112896;3641.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
038753062b1b3941bbce024a2af27e18;01.12.2005;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;1239;79296.0;0.0;0.0;0.0;0;0.0;;0;01.апр;;1424;1441;0;79296;2557.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
038753062b1b3941bbce024a2af27e18;01.01.2006;0.0;ЭЦН;НЕФ;РАБ.;672.0;0.0;888;56832.0;0.0;0.0;0.0;0;0.0;;0;03.апр;;1021;1051;0;56832;2029.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d84a959d9176806072c1eb399d7490cf;01.08.2005;1.0;ФОН;НЕФ;ОСВ ТГ;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;;0;0;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d84a959d9176806072c1eb399d7490cf;31.08.2005;1.0;ЭЦН/ФОН;НЕФ;РАБ.;456.0;0.0;667;42688.0;0.0;0.0;0.0;0;0.0;;0;4;;767;794;0;42688;2246.74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d84a959d9176806072c1eb399d7490cf;01.10.2005;0.0;ЭЦН;НЕФ;РАБ.;720.0;0.0;869;55616.0;0.0;0.0;0.0;0;0.0;;0;12.февр;;999;1116;0;55616;1853.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d84a959d9176806072c1eb399d7490cf;31.10.2005;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;1299;83136.0;0.0;0.0;0.0;0;0.0;;0;02.авг;;1493;1530;0;83136;2681.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d84a959d9176806072c1eb399d7490cf;01.12.2005;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;1143;73152.0;0.0;0.0;0.0;0;0.0;;0;03.янв;;1314;1349;0;73152;2359.74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d84a959d9176806072c1eb399d7490cf;01.01.2006;0.0;ЭЦН;НЕФ;РАБ.;672.0;0.0;1009;64576.0;0.0;0.0;0.0;0;0.0;;0;2;;1160;1180;0;64576;2306.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6d1f658f9260f4bbe3b92dda341aa96b;01.03.2006;1.0;ФОН;НЕФ;ОСВ ТГ;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;;0;0;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6d1f658f9260f4bbe3b92dda341aa96b;31.03.2006;1.0;ЭЦН/ФОН;НЕФ;РАБ.;488.0;0.0;275;17600.0;0.0;0.0;0.0;0;0.0;;0;11.июнь;;316;351;0;17600;865.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6d1f658f9260f4bbe3b92dda341aa96b;01.05.2006;0.0;ЭЦН;НЕФ;РАБ.;720.0;0.0;293;18752.0;0.0;0.0;0.0;0;0.0;;0;3;;337;346;0;18752;625.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6d1f658f9260f4bbe3b92dda341aa96b;31.05.2006;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;324;20736.0;0.0;0.0;0.0;0;0.0;;0;3;;372;382;0;20736;668.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6d1f658f9260f4bbe3b92dda341aa96b;01.07.2006;0.0;ЭЦН;НЕФ;РАБ.;744.0;0.0;294;18816.0;0.0;0.0;0.0;0;0.0;;0;3;;338;347;0;18816;606.97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6d1f658f9260f4bbe3b92dda341aa96b;01.08.2006;0.0;ЭЦН;НЕФ;РАБ.;720.0;0.0;271;17344.0;0.0;0.0;0.0;0;0.0;;0;01.май;;311;315;0;17344;578.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0b3ab4e5a4fb872263210f811d40393e;01.07.2005;1.0;ФОН;НЕФ;ОСВ ТГ;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;Принята в освоение;0;0;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0b3ab4e5a4fb872263210f811d40393e;01.08.2005;1.0;ЭЦН/ФОН;НЕФ;РАБ.;480.0;0.0;740;47360.0;0.0;0.0;0.0;0;0.0;;0;0;;851;851;0;47360;2368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0b3ab4e5a4fb872263210f811d40393e;31.08.2005;0.0;ЭЦН;НЕФ;РАБ.;600.0;0.0;588;37632.0;0.0;0.0;0.0;0;144.0;Заклинивание насос;0;06.авг;;676;718;0;37632;1505.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
