Скважина,Дата,ГТМ,Метод,Характер работы,Состояние,"Время работы, ч",Время накопления,"Нефть, т","Попутный газ, м3","Закачка, м3","Природный газ, м3","Газ из газовой шапки, м3","Конденсат, т","Простой, ч",Причина простоя,"Приемистость, м3/сут","Обводненность (вес), %",Агент закачки,"Нефть, м3","Жидкость, м3",Дебит конденсата,"Добыча растворенного газа, м3","Дебит попутного газа, м3/сут",Пласт МЭР,Куст,Тип скважины,Диаметр экспл.колонны,Диаметр НКТ,Диаметр штуцера,Глубина верхних дыр перфорации,Удлинение,Способ эксплуатации,Тип насоса,Производительность ЭЦН,Напор,Частота,Коэффициент сепарации,Глубина спуска,Буферное давление,Давление в линии,Пластовое давление,Динамическая высота,Затрубное давление,Давление на приеме,Забойное давление,Дебит жидкости,Обводненность,Состояние на конец месяца,Давление наcыщения,Газовый фактор,Температура пласта,SKIN,JD факт,Дата ГРП,Фирма ГРП,Вязкость нефти в пластовых условиях,Вязкость воды в пластовых условиях,Вязкость жидкости в пласт. условиях,объемный коэффициент,Плотность нефти,Плотность воды,Высота перфорации,Удельный коэффициент,Коэффициент продуктивности,ТП - Забойное давление,ТП(ИДН) Дебит жидкости,ТП(ИДН) Дебит жидкости скорр-ый,ТП - JD опт.,ТП - SKIN,К пр от стимуляции,ТП(ГРП) Дебит жидкости,ТП(ГРП) Дебит жидкости скорр-ый,Глубина спуска.1,КВЧ,Время до псевдоуст-ся режима,Причина простоя.1,Примечание,Дата запуска после КРС,Дата пуска,Дата останова,Радиус контура питания,Мероприятия,Номер бригады,Фонтан через насос,Нерентабельная,Неустановившийся режим,Дата ввода в эксплуатацию,Назначение по проекту,Замерное забойное давление,Группа фонда,Нефтенасыщенная толщина,Плотность раствора глушения,Глубина текущего забоя,Тип дополнительного оборудования,Диаметр дополнительного оборудования,Глубина спуска доп. оборудования,Тип газосепаратора,Марка ПЭД,Мощность ПЭД,I X/X,Ток номинальный,Ток рабочий,Число качаний ШГН,Длина хода плунжера ШГН,Диаметр плунжера,Станок-качалка,Коэффициент подачи насоса,Тип ГЗУ,ДНС,КНС,КН закрепленный,Пластовое давление начальное,Характеристический дебит жидкости,Время в работе,Время в накоплении,ГП - Забойное давление,ГП(ИДН) Дебит жидкости,ГП(ИДН) Дебит жидкости скорр-ый,ГП(ИДН) Прирост дефита нефти,ГП(ГРП) Дебит жидкости,ГП(ГРП) Дебит жидкости скорр-ый,ГП - Общий прирост Qн
30110990382c82d19f0ef398a792e3a1,2012-07-31,0.0,ЭЦН,НЕФ,РАБ.,720.0,0.0,"386,61",22037.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","26,4",,"445,92","584,30","0,00","22036,94","734,56",АС12.3-5(4),91,Горизонтально,159.6,67.6,0.0,3287.35,572.2,ЭЦН,ЭЦНКИД 5a-125-2400,125.0,2400.0,52.0,0.7,2926.0,28.0,27.0,273.0,2795.0,27.3,38.0,45.6016780972412,20.0,25.0,В работе,80.0,57.0,92.0,-4.7,0.41130917545922396,42132.15625,,1.38,0.5,1.44200626959248,1.1440000000000001,0.867,1.003,4.92,1.31994611225619,0.0901199985775285,45.6016780972412,20.0005105911663,20.0005105911663,0.0,0.0,0.0,0.0,0.0,2926.0,300.0,166.42143880732598,,,42147.5833333333,42147.5833333333,42088.0,250.0,,2.0,нет,нет,нет,42127.0,Нефтяные,0.0,Действующий,12.7,1.05574277664217,3538.54,Хвостовик,99.2,3539.0,,,0.0,0.0,0.0,17.94,0.0,0.0,0.0,,0.0,(),ДНС-5,КНС-5,0.0,277.0,49.541382992364206,0.0,0.0,37.0,20.4761799843161,20.4761799843161,0.309636034801549,0.0,0.0,0.0
30110990382c82d19f0ef398a792e3a1,2012-08-30,0.0,ЭЦН,НЕФ,РАБ.,744.0,0.0,"391,02",22288.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","20,6",,"451,01","552,40","0,00","22288,31","718,98",АС12.3-5(4),91,Горизонтально,159.6,67.6,0.0,3287.35,572.2,ЭЦН,ЭЦНКИД 5a-125-2400,125.0,2400.0,52.0,0.7,2926.0,23.0,22.0,273.0,2777.0,23.0,35.0,42.5876709035995,19.0,23.0,В работе,80.0,57.0,92.0,-4.7,0.40931220317412303,42132.15625,,1.38,0.5,1.4368414476698201,1.1440000000000001,0.867,1.003,4.92,1.2391296578115902,0.0849063219234571,42.5876709035995,18.999760597704398,19.0,0.0,0.0,0.0,0.0,0.0,2926.0,240.0,176.64055501199402,,,42147.5833333333,42147.5833333333,42088.0,250.0,,2.0,нет,нет,нет,42127.0,Нефтяные,0.0,Действующий,12.7,1.05574277664217,3538.54,Хвостовик,99.2,3539.0,,,0.0,0.0,0.0,17.94,0.0,0.0,0.0,,0.0,(),ДНС-5,КНС-5,0.0,277.0,46.5081084635419,0.0,0.0,32.0,19.503874567039798,19.503874567039798,0.336381622210095,0.0,0.0,0.0
8874679b76d4203e697bec7d597d9c90,2005-05-01,1.0,ФОН,НЕФ,ОСВ ТГ,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,Принята в освоение,"0,00","0,0",,"0,00","0,00","0,00","0,00","0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8874679b76d4203e697bec7d597d9c90,2005-05-31,1.0,ЭЦН/ФОН,НЕФ,РАБ.,672.0,0.0,"1039,00",66496.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","7,6",,"1194,00","1277,00","0,00","66496,00","2374,86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8874679b76d4203e697bec7d597d9c90,2005-07-01,0.0,ЭЦН,НЕФ,РАБ.,744.0,0.0,"1193,00",76352.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","7,1",,"1371,00","1459,00","0,00","76352,00","2462,97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8874679b76d4203e697bec7d597d9c90,2005-08-01,0.0,ЭЦН,НЕФ,РАБ.,720.0,0.0,"1007,00",64448.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","3,4",,"1157,00","1191,00","0,00","64448,00","2148,27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8874679b76d4203e697bec7d597d9c90,2005-08-31,0.0,ЭЦН,НЕФ,РАБ.,744.0,0.0,"874,00",55936.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","6,0",,"1005,00","1059,00","0,00","55936,00","1804,39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8874679b76d4203e697bec7d597d9c90,2005-10-01,0.0,ЭЦН,НЕФ,РАБ.,720.0,0.0,"801,00",51264.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","6,0",,"921,00","971,00","0,00","51264,00","1708,80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692623ac3019b57029b5fc7bb87c549e,2004-12-31,1.0,ЭЦН,НЕФ,РАБ.,96.0,0.0,"277,00",17728.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","11,2",,"321,00","355,00","0,00","17728,00","4432,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692623ac3019b57029b5fc7bb87c549e,2005-01-29,0.0,ЭЦН,НЕФ,РАБ.,576.0,0.0,"1255,00",80320.0,0.0,0.0,0.0,"0,00",168.0,R=0,"0,00","14,1",,"1443,00","1643,00","0,00","80320,00","3346,67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692623ac3019b57029b5fc7bb87c549e,2005-03-01,0.0,ЭЦН,НЕФ,РАБ.,720.0,0.0,"907,00",58048.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","6,1",,"1043,00","1100,00","0,00","58048,00","1934,93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692623ac3019b57029b5fc7bb87c549e,2005-03-31,0.0,ЭЦН,НЕФ,РАБ.,624.0,0.0,"616,00",39424.0,0.0,0.0,0.0,"0,00",120.0,Ревиз.подзем.оборудования,"0,00","7,2",,"708,00","755,00","0,00","39424,00","1516,31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692623ac3019b57029b5fc7bb87c549e,2005-05-01,0.0,ЭЦН,НЕФ,РАБ.,720.0,0.0,"671,00",42944.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","2,2",,"771,00","786,00","0,00","42944,00","1431,47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692623ac3019b57029b5fc7bb87c549e,2005-05-31,0.0,ЭЦН,НЕФ,РАБ.,744.0,0.0,"494,00",31616.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","4,8",,"568,00","592,00","0,00","31616,00","1019,87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53d31e6bc4d35119251f0d39656ba6e5,2010-03-31,1.0,ФОН,НЕФ,ОСВ ТГ,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","0,0",,"0,00","0,00","0,00","0,00","0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53d31e6bc4d35119251f0d39656ba6e5,2010-05-01,1.0,ЭЦН/ФОН,НЕФ,РАБ.,33.0,0.0,"80,00",5201.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","30,4",,"92,00","126,00","0,00","5201,00","3782,55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53d31e6bc4d35119251f0d39656ba6e5,2010-05-31,0.0,ЭЦН,НЕФ,РАБ.,744.0,0.0,"2129,00",133509.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","21,0",,"2447,00","2997,00","0,00","133509,00","4306,74",АС12.3-5,91,,159.6,0.0,0.0,3795.0,0.0,ЭЦН,FC-650(80)-2400,0.0,0.0,0.0,0.7,0.0,25.0,24.0,270.0,1666.0,26.0,180.0,0.0,83.0,15.0,В работе,123.4,64.0,88.0,0.0,0.0,,,1.67,0.5,1.66949915025492,1.12,0.87,1.03,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,41454.625,41454.625,41424.0,250.0,,2.0,нет,нет,нет,41424.0,Нефтяные,0.0,Действующий,26.0,0.0,4398.0,Хвостовик,97.0,3570.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,(),ДНС-5,,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53d31e6bc4d35119251f0d39656ba6e5,2010-07-01,0.0,ЭЦН,НЕФ,РАБ.,744.0,0.0,"2134,00",146837.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","12,7",,"2453,00","2754,00","0,00","146837,00","4736,68",АС12.3-5,91,,159.6,0.0,0.0,3795.0,0.0,ЭЦН,FC-650(80)-2400,0.0,0.0,50.0,0.7,0.0,26.0,25.0,270.0,2172.0,26.3,137.0,0.0,100.0,10.0,В работе,123.4,64.0,88.0,0.0,0.0,,,1.67,0.5,1.66966606678664,1.12,0.87,1.03,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,41454.625,41454.625,41424.0,250.0,,2.0,нет,нет,нет,41424.0,Нефтяные,0.0,Действующий,26.0,0.0,4398.0,Хвостовик,97.0,3570.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,(),ДНС-5,,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53d31e6bc4d35119251f0d39656ba6e5,2010-08-01,0.0,ЭЦН,НЕФ,РАБ.,720.0,0.0,"1808,00",122410.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","16,5",,"2079,00","2426,00","0,00","122410,00","4080,33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53d31e6bc4d35119251f0d39656ba6e5,2010-08-31,0.0,ЭЦН,НЕФ,РАБ.,744.0,0.0,"1837,00",124681.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","15,5",,"2111,00","2439,00","0,00","124681,00","4021,97",АС12.3-5,91,,159.6,0.0,0.0,3795.0,1079.28,ЭЦН,FC-650(80)-2400,0.0,0.0,51.0,0.7,0.0,29.0,28.0,270.0,2554.0,29.2,90.0,305.708864318642,77.0,13.0,В работе,123.4,64.0,88.0,0.0,0.0,,,1.67,0.5,1.66956591286266,1.12,0.87,1.03,6.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,,,41454.625,41472.7701388889,41472.7631944444,250.0,,2.0,нет,нет,нет,41424.0,Нефтяные,0.0,Действующий,26.0,1.04392205381998,4398.0,Хвостовик,97.0,3570.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,(),ДНС-5,,0.0,264.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
fb320d5df1289157fc1374e4675323e0,2005-08-01,1.0,ФОН,НЕФ,ОСВ ТГ,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","0,0",,"0,00","0,00","0,00","0,00","0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb320d5df1289157fc1374e4675323e0,2005-08-31,1.0,ЭЦН/ФОН,НЕФ,РАБ.,240.0,0.0,"195,00",12480.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","53,8",,"224,00","444,00","0,00","12480,00","1248,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb320d5df1289157fc1374e4675323e0,2005-10-01,0.0,ЭЦН,НЕФ,РАБ.,720.0,0.0,"632,00",40448.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","52,1",,"726,00","1394,00","0,00","40448,00","1348,27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb320d5df1289157fc1374e4675323e0,2005-10-31,0.0,ЭЦН,НЕФ,РАБ.,744.0,0.0,"62,00",3968.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","49,2",,"71,00","129,00","0,00","3968,00","128,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb320d5df1289157fc1374e4675323e0,2005-12-01,0.0,ЭЦН,НЕФ,РАБ.,744.0,0.0,"41,00",2624.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","50,0",,"47,00","87,00","0,00","2624,00","84,65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb320d5df1289157fc1374e4675323e0,2006-01-01,0.0,ЭЦН,НЕФ,РАБ.,672.0,0.0,"29,00",1856.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","49,1",,"33,00","60,00","0,00","1856,00","66,29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9582e8a76f32ca56b349ce17dbe9b32c,2004-11-30,1.0,ЭЦН,НЕФ,ОСВ ТГ,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","0,0",,"0,00","0,00","0,00","0,00","0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9582e8a76f32ca56b349ce17dbe9b32c,2004-12-31,1.0,ЭЦН,НЕФ,РАБ.,624.0,0.0,"1032,00",66048.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","10,2",,"1186,00","1300,00","0,00","66048,00","2540,31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9582e8a76f32ca56b349ce17dbe9b32c,2005-01-29,0.0,ЭЦН,НЕФ,РАБ.,744.0,0.0,"853,00",54592.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","8,4",,"980,00","1056,00","0,00","54592,00","1761,03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9582e8a76f32ca56b349ce17dbe9b32c,2005-03-01,0.0,ЭЦН,НЕФ,ОСТ.,672.0,0.0,"538,00",34432.0,0.0,0.0,0.0,"0,00",48.0,R=0,"0,00","9,4",,"618,00","672,00","0,00","34432,00","1229,71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9582e8a76f32ca56b349ce17dbe9b32c,2005-03-31,0.0,ЭЦН,НЕФ,РАБ.,648.0,0.0,"459,00",29376.0,0.0,0.0,0.0,"0,00",96.0,,"0,00","1,1",,"528,00","533,00","0,00","29376,00","1088,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9582e8a76f32ca56b349ce17dbe9b32c,2005-05-01,0.0,ЭЦН,НЕФ,РАБ.,720.0,0.0,"411,00",26304.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","2,1",,"472,00","481,00","0,00","26304,00","876,80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88dbbec59f45a40162699d51777cee2c,2004-07-31,1.0,ФОН,НЕФ,ОСВ ТГ,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","0,0",,"0,00","0,00","0,00","0,00","0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88dbbec59f45a40162699d51777cee2c,2004-08-30,1.0,ЭЦН,НЕФ,РАБ.,696.0,0.0,"230,00",18239.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","6,9",,"264,00","281,00","0,00","18239,00","628,93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88dbbec59f45a40162699d51777cee2c,2004-09-30,0.0,ЭЦН,НЕФ,РАБ.,720.0,0.0,"231,00",18318.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","3,3",,"266,00","274,00","0,00","18318,00","610,60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88dbbec59f45a40162699d51777cee2c,2004-10-30,0.0,ЭЦН,НЕФ,РАБ.,744.0,0.0,"172,00",13640.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","3,9",,"198,00","205,00","0,00","13640,00","440,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88dbbec59f45a40162699d51777cee2c,2004-11-30,0.0,ЭЦН,НЕФ,РАБ.,744.0,0.0,"164,00",10496.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","1,2",,"189,00","191,00","0,00","10496,00","338,58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88dbbec59f45a40162699d51777cee2c,2004-12-31,0.0,ЭЦН,НЕФ,РАБ.,696.0,0.0,"94,00",6016.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","2,1",,"108,00","110,00","0,00","6016,00","207,45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2b3b9f7aa349cb766444d66c1528242,2006-10-01,0.0,ЭЦН,НЕФ,РАБ.,720.0,0.0,"36,00",2332.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","7,7",,"42,00","45,00","0,00","2332,00","77,73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2b3b9f7aa349cb766444d66c1528242,2006-10-31,0.0,ЭЦН,НЕФ,РАБ.,744.0,0.0,"33,00",2116.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","2,9",,"38,00","39,00","0,00","2116,00","68,26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2b3b9f7aa349cb766444d66c1528242,2007-07-01,1.0,ФОН,НЕФ,ОСВ ТГ,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","0,0",,"0,00","0,00","0,00","0,00","0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2b3b9f7aa349cb766444d66c1528242,2007-08-01,1.0,ЭЦН,НЕФ,РАБ.,581.0,0.0,"64,00",3745.0,0.0,0.0,0.0,"0,00",3.0,Геологич.причина,"0,00","20,0",,"74,00","89,00","0,00","3745,00","154,70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2b3b9f7aa349cb766444d66c1528242,2007-08-31,0.0,ЭЦН,НЕФ,РАБ.,739.0,0.0,"40,00",2590.0,0.0,0.0,0.0,"0,00",5.0,Геологич.причина,"0,00","25,9",,"46,00","59,00","0,00","2590,00","84,11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2b3b9f7aa349cb766444d66c1528242,2007-12-01,0.0,ЭЦН,НЕФ,РАБ.,744.0,0.0,"23,00",1500.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","4,2",,"27,00","28,00","0,00","1500,00","48,39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fd3afa248f4bfff03302172d277211c,2004-09-30,1.0,ФОН,НЕФ,ОСВ ТГ,0.0,0.0,"0,00",0.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","0,0",,"0,00","0,00","0,00","0,00","0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fd3afa248f4bfff03302172d277211c,2004-10-30,1.0,ЭЦН,НЕФ,РАБ.,576.0,0.0,"67,00",5313.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","19,3",,"77,00","93,00","0,00","5313,00","221,38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fd3afa248f4bfff03302172d277211c,2004-11-30,0.0,ЭЦН,НЕФ,РАБ.,744.0,0.0,"98,00",6272.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","11,7",,"113,00","126,00","0,00","6272,00","202,32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fd3afa248f4bfff03302172d277211c,2004-12-31,0.0,ЭЦН,НЕФ,РАБ.,576.0,0.0,"71,00",4544.0,0.0,0.0,0.0,"0,00",120.0,R=0,"0,00","9,0",,"82,00","89,00","0,00","4544,00","189,33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fd3afa248f4bfff03302172d277211c,2005-01-29,0.0,ЭЦН,НЕФ,РАБ.,744.0,0.0,"59,00",3776.0,0.0,0.0,0.0,"0,00",0.0,,"0,00","4,8",,"68,00","71,00","0,00","3776,00","121,81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
