Скважина,Дата,liq_rate,oil_rate,wct,gas_rate,gf,gas_prod,days_on,oil_prod,frac,month,Давление пластовое,ПЛАСТ_X,ПЛАСТ_Y,clust,num_of_pr,num_of_plast
753e57acaa765da4b9fd44a612a30b4b,2005-01-01,44.23076923076923,33.92307692307692,0.23304347826086957,1830.7692307692307,61.979166666666664,23800.0,13.0,384.0,1.0,0,185.0,12430920.196637785,37799537.74153247,2.0,2.0,2.0
753e57acaa765da4b9fd44a612a30b4b,2005-02-01,39.806451612903224,34.67741935483871,0.1288492706645057,1880.6451612903227,62.35294117647059,58300.0,31.0,935.0,1.0,1,185.0,12430920.196637785,37799537.74153247,2.0,2.0,2.0
753e57acaa765da4b9fd44a612a30b4b,2005-03-01,40.1,36.3,0.09476309226932667,1966.6666666666667,62.30200633579725,59000.0,30.0,947.0,1.0,2,185.0,12430920.196637785,37799537.74153247,2.0,2.0,2.0
753e57acaa765da4b9fd44a612a30b4b,2005-04-01,36.74193548387097,33.83870967741935,0.07901668129938544,1835.483870967742,62.32201533406353,56900.0,31.0,913.0,1.0,3,185.0,12430920.196637785,37799537.74153247,2.0,2.0,2.0
753e57acaa765da4b9fd44a612a30b4b,2005-05-01,36.333333333333336,33.266666666666666,0.08440366972477065,1800.0,62.21198156682028,54000.0,30.0,868.0,1.0,4,185.0,12430920.196637785,37799537.74153247,2.0,2.0,2.0
753e57acaa765da4b9fd44a612a30b4b,2005-06-01,36.483870967741936,33.03225806451613,0.094606542882405,1790.3225806451612,62.28956228956229,55500.0,31.0,891.0,1.0,5,185.0,12430920.196637785,37799537.74153247,2.0,2.0,2.0
754a1d0ef26c694859db328ec60d23e9,2005-09-01,72.0,61.0,0.1527777777777778,3392.0,64.0,3392.0,1.0,53.0,1.0,0,,,,,,
754a1d0ef26c694859db328ec60d23e9,2005-10-01,88.23333333333333,75.66666666666667,0.14242538723082732,4213.333333333333,64.0,126400.0,30.0,1975.0,1.0,1,,,,,,
754a1d0ef26c694859db328ec60d23e9,2005-11-01,114.64516129032258,110.6774193548387,0.03460889138998313,6162.580645161291,64.0,191040.0,31.0,2985.0,1.0,2,,,,,,
754a1d0ef26c694859db328ec60d23e9,2005-12-01,101.93548387096774,99.80645161290323,0.02088607594936709,5557.677419354839,64.0,172288.0,31.0,2692.0,1.0,3,,,,,,
754a1d0ef26c694859db328ec60d23e9,2006-01-01,97.92857142857143,96.75,0.012035010940919078,5387.428571428572,64.0,150848.0,28.0,2357.0,1.0,4,,,,,,
754a1d0ef26c694859db328ec60d23e9,2006-02-01,97.92857142857143,96.75,0.012035010940919078,5387.428571428572,64.0,150848.0,28.0,2357.0,1.0,5,,,,,,
7565119f6142aa263323b8db406ee634,2006-10-01,3.066666666666667,2.9,0.05434782608695654,161.26666666666668,63.6578947368421,4838.0,30.0,76.0,1.0,0,263.0,,,,1.0,
7565119f6142aa263323b8db406ee634,2006-11-01,2.870967741935484,2.6451612903225805,0.0786516853932584,147.67741935483872,64.47887323943662,4578.0,31.0,71.0,1.0,1,263.0,,,,1.0,
7565119f6142aa263323b8db406ee634,2007-03-01,16.615384615384617,14.76923076923077,0.11111111111111116,810.4615384615386,62.714285714285715,439.0,0.5416666666666666,7.0,1.0,2,263.0,,,,1.0,
7565119f6142aa263323b8db406ee634,2007-04-01,18.0,15.646408839779005,0.13075506445672191,802.5414364640884,58.90510948905109,24210.0,30.166666666666668,411.0,1.0,3,263.0,,,,1.0,
7565119f6142aa263323b8db406ee634,2007-05-01,12.486713286713286,11.345454545454546,0.09139784946236562,580.497902097902,58.82312925170068,17294.0,29.791666666666668,294.0,1.0,4,263.0,,,,1.0,
7565119f6142aa263323b8db406ee634,2007-06-01,8.548387096774194,8.32258064516129,0.026415094339622636,434.06451612903226,60.07142857142857,13456.0,31.0,224.0,1.0,5,263.0,,,,1.0,
75775ea5f538c99d1fb5f46b383cd08a,2008-11-01,57.81818181818182,26.181818181818183,0.5471698113207547,1064.7272727272727,46.476190476190474,976.0,0.9166666666666666,21.0,1.0,0,97.66666666666667,12400382.142769855,37763893.13968151,2.0,3.0,2.0
75775ea5f538c99d1fb5f46b383cd08a,2008-12-01,93.54838709677419,29.129032258064516,0.6886206896551724,1131.0645161290322,44.66624203821656,35063.0,31.0,785.0,1.0,1,97.66666666666667,12400382.142769855,37763893.13968151,2.0,3.0,2.0
75775ea5f538c99d1fb5f46b383cd08a,2009-01-01,90.55172413793103,35.44827586206897,0.6085300837776085,1378.0,44.70022371364653,39962.0,29.0,894.0,1.0,2,97.66666666666667,12400382.142769855,37763893.13968151,2.0,3.0,2.0
75775ea5f538c99d1fb5f46b383cd08a,2009-02-01,86.54838709677419,36.58064516129032,0.5773387998509132,1423.8064516129032,44.7193515704154,44138.0,31.0,987.0,1.0,3,97.66666666666667,12400382.142769855,37763893.13968151,2.0,3.0,2.0
75775ea5f538c99d1fb5f46b383cd08a,2009-03-01,86.5,42.0,0.5144508670520231,1630.6666666666667,44.63503649635037,48920.0,30.0,1096.0,1.0,4,97.66666666666667,12400382.142769855,37763893.13968151,2.0,3.0,2.0
75775ea5f538c99d1fb5f46b383cd08a,2009-04-01,87.08479138627187,42.99327052489906,0.5063056379821959,1623.5693135935398,43.40500863557858,50263.0,30.958333333333332,1158.0,1.0,5,97.66666666666667,12400382.142769855,37763893.13968151,2.0,3.0,2.0
75d6a78f08a827daa1cad0a9b6032823,2011-07-01,85.0,81.6,0.04,8289.744,101.59,,,,0.0,0,211.0,12980047.05293328,39981509.02686536,1.0,1.0,1.0
75d6a78f08a827daa1cad0a9b6032823,2011-08-01,84.0,82.32,0.02,8362.888799999999,101.59,,,,0.0,1,211.0,12980047.05293328,39981509.02686536,1.0,1.0,1.0
75d6a78f08a827daa1cad0a9b6032823,2011-09-01,78.0,76.44,0.02,7765.5396,101.59,,,,0.0,2,211.0,12980047.05293328,39981509.02686536,1.0,1.0,1.0
75d6a78f08a827daa1cad0a9b6032823,2011-10-01,76.0,72.96,0.04,7412.006399999999,101.59,,,,0.0,3,211.0,12980047.05293328,39981509.02686536,1.0,1.0,1.0
75d6a78f08a827daa1cad0a9b6032823,2011-11-01,68.0,67.32,0.01,6839.038799999999,101.59,,,,0.0,4,211.0,12980047.05293328,39981509.02686536,1.0,1.0,1.0
75d6a78f08a827daa1cad0a9b6032823,2011-12-01,67.0,65.66,0.02,6670.3994,101.59,,,,0.0,5,211.0,12980047.05293328,39981509.02686536,1.0,1.0,1.0
769538952a9ef5cfdccc448c99d1083d,2011-11-01,115.0,54.04,0.5300869565217392,1692.0,35.98468736707784,846.0,0.5,23.51,1.0,0,,12400233.69390473,37742821.8855286,2.0,,2.0
769538952a9ef5cfdccc448c99d1083d,2011-12-01,154.20548387096773,48.27774193548387,0.6869259074088407,1446.6451612903227,34.44260973080911,44846.0,31.0,1302.05,1.0,1,,12400233.69390473,37742821.8855286,2.0,,2.0
769538952a9ef5cfdccc448c99d1083d,2012-01-01,178.00142857142856,81.65392857142857,0.5412737457965827,2609.035714285714,36.72684493914303,73053.0,28.0,1989.09,1.0,2,,12400233.69390473,37742821.8855286,2.0,,2.0
769538952a9ef5cfdccc448c99d1083d,2012-02-01,175.45096774193547,82.79645161290323,0.5280935028258975,2579.451612903226,35.80935235689783,79963.0,31.0,2233.02,1.0,3,,12400233.69390473,37742821.8855286,2.0,,2.0
769538952a9ef5cfdccc448c99d1083d,2012-03-01,191.95466666666667,78.23666666666666,0.5924211272105915,2426.633333333333,35.65118169619683,72799.0,30.0,2041.98,1.0,4,,12400233.69390473,37742821.8855286,2.0,,2.0
769538952a9ef5cfdccc448c99d1083d,2012-04-01,197.9041935483871,71.24935483870968,0.6399805705921568,2360.8709677419356,38.08649042464613,73187.0,31.0,1921.6,1.0,5,,12400233.69390473,37742821.8855286,2.0,,2.0
76dcc4e7fe57e66c4347c2617ec043c7,2011-04-01,11.21311475409836,10.859016393442623,0.03157894736842104,661.1409836065574,70.01666666666667,16804.0,25.416666666666668,240.0,1.0,0,116.0,,,,1.0,
76dcc4e7fe57e66c4347c2617ec043c7,2011-05-01,5.5,4.6,0.1636363636363637,309.6,77.4,9288.0,30.0,120.0,1.0,1,116.0,,,,1.0,
76dcc4e7fe57e66c4347c2617ec043c7,2011-06-01,5.0,4.096774193548387,0.1806451612903226,279.1290322580645,77.95495495495496,8653.0,31.0,111.0,1.0,2,116.0,,,,1.0,
76dcc4e7fe57e66c4347c2617ec043c7,2011-07-01,4.211612903225807,3.456774193548387,0.17922794117647067,235.5483870967742,78.3224284028746,7302.0,31.0,93.23,1.0,3,116.0,,,,1.0,
76dcc4e7fe57e66c4347c2617ec043c7,2011-08-01,3.354,2.795,0.16666666666666674,200.13333333333333,82.30294722412611,6004.0,30.0,72.95,1.0,4,116.0,,,,1.0,
76dcc4e7fe57e66c4347c2617ec043c7,2011-09-01,3.354,2.795,0.16666666666666674,200.13333333333333,82.30294722412611,6004.0,30.0,72.95,1.0,5,116.0,,,,1.0,
7709ba31a07079eb99c9a6e603a7f955,2008-07-01,59.88424437299035,22.263665594855304,0.6282216494845361,859.9871382636655,44.398406374501995,22288.0,25.916666666666668,502.0,1.0,0,158.0,12396560.530164486,37747066.24063037,2.0,1.0,2.0
7709ba31a07079eb99c9a6e603a7f955,2008-08-01,51.2,11.333333333333334,0.7786458333333334,457.26666666666665,46.3445945945946,13718.0,30.0,296.0,1.0,1,158.0,12396560.530164486,37747066.24063037,2.0,1.0,2.0
7709ba31a07079eb99c9a6e603a7f955,2008-09-01,54.54838709677419,7.580645161290323,0.8610289769367239,305.38709677419354,46.40686274509804,9467.0,31.0,204.0,1.0,2,158.0,12396560.530164486,37747066.24063037,2.0,1.0,2.0
7709ba31a07079eb99c9a6e603a7f955,2008-10-01,57.8,10.466666666666667,0.8189158016147635,423.8333333333333,46.40510948905109,12715.0,30.0,274.0,1.0,3,158.0,12396560.530164486,37747066.24063037,2.0,1.0,2.0
7709ba31a07079eb99c9a6e603a7f955,2008-11-01,51.38709677419355,13.935483870967742,0.728813559322034,550.8387096774194,45.41489361702128,17076.0,31.0,376.0,1.0,4,158.0,12396560.530164486,37747066.24063037,2.0,1.0,2.0
7709ba31a07079eb99c9a6e603a7f955,2008-12-01,51.38709677419355,13.935483870967742,0.728813559322034,550.8387096774194,45.41489361702128,17076.0,31.0,376.0,1.0,5,158.0,12396560.530164486,37747066.24063037,2.0,1.0,2.0
779cb52e28e107b6dc15c5ad4ea81ce4,2013-07-01,136.5105882352941,73.54588235294118,0.46124411810331456,2162.1176470588234,34.997714808043874,3063.0,1.4166666666666667,87.52,0.0,0,0.0,12719207.215502085,38587036.20519935,3.0,1.0,1.0
779cb52e28e107b6dc15c5ad4ea81ce4,2013-08-01,127.34520166898471,44.37162726008345,0.6515641996828352,1230.4089012517386,33.01123032007308,36861.0,29.958333333333332,1116.62,0.0,1,0.0,12719207.215502085,38587036.20519935,3.0,1.0,1.0
779cb52e28e107b6dc15c5ad4ea81ce4,2013-09-01,143.88193548387096,61.770322580645164,0.5706874363837735,2507.2580645161293,48.321717884475504,77725.0,31.0,1608.49,0.0,2,0.0,12719207.215502085,38587036.20519935,3.0,1.0,1.0
779cb52e28e107b6dc15c5ad4ea81ce4,2013-10-01,155.528,67.06099999999999,0.5688171904737411,3635.0,64.52930003017876,109050.0,30.0,1689.93,0.0,3,0.0,12719207.215502085,38587036.20519935,3.0,1.0,1.0
779cb52e28e107b6dc15c5ad4ea81ce4,2013-11-01,167.58548387096772,81.90806451612903,0.5112460660423663,4238.354838709677,61.601395289958695,131389.0,31.0,2132.89,0.0,4,0.0,12719207.215502085,38587036.20519935,3.0,1.0,1.0
779cb52e28e107b6dc15c5ad4ea81ce4,2013-12-01,164.87709677419355,148.3290322580645,0.10036605956734146,7852.129032258064,63.02048678443181,243416.0,31.0,3862.49,0.0,5,0.0,12719207.215502085,38587036.20519935,3.0,1.0,1.0
791bbcb4c0ba6e5ca5c03f0e53e0b336,2012-04-01,43.00075471698113,34.61433962264151,0.1950294860994103,1710.566037735849,56.997359486986035,7555.0,4.416666666666667,132.55,1.0,0,120.0,,,,1.0,
791bbcb4c0ba6e5ca5c03f0e53e0b336,2012-05-01,38.14666666666667,29.407666666666668,0.22908947920307587,1453.3,57.00035299193348,43599.0,30.0,764.89,1.0,1,120.0,,,,1.0,
791bbcb4c0ba6e5ca5c03f0e53e0b336,2012-06-01,26.290967741935482,24.238064516129032,0.07808397339942574,1197.8387096774193,57.000537263028626,37133.0,31.0,651.45,1.0,2,120.0,,,,1.0,
791bbcb4c0ba6e5ca5c03f0e53e0b336,2012-07-01,21.548387096774192,20.16774193548387,0.06407185628742507,996.6774193548387,57.00027672723919,30897.0,31.0,542.05,1.0,3,120.0,,,,1.0,
791bbcb4c0ba6e5ca5c03f0e53e0b336,2012-08-01,19.133333333333333,17.740333333333336,0.07280487804878044,876.7,56.998894740263964,26301.0,30.0,461.43,1.0,4,120.0,,,,1.0,
791bbcb4c0ba6e5ca5c03f0e53e0b336,2012-09-01,17.483870967741936,16.706129032258065,0.044483394833948364,825.6129032258065,57.000957662412866,25594.0,31.0,449.01,1.0,5,120.0,,,,1.0,
798dfaf310560d3b3ccb245668d82f22,2010-06-01,72.66932270916334,44.27091633466135,0.3907894736842106,849.7529880478087,22.05210918114144,17774.0,20.916666666666668,806.0,1.0,0,173.5,12422342.634153696,37785230.370463535,2.0,2.0,2.0
798dfaf310560d3b3ccb245668d82f22,2010-07-01,61.58064516129032,42.41935483870968,0.31115767417496076,820.7096774193549,22.23951048951049,25442.0,31.0,1144.0,1.0,1,173.5,12422342.634153696,37785230.370463535,2.0,2.0,2.0
798dfaf310560d3b3ccb245668d82f22,2010-08-01,52.56666666666667,36.63333333333333,0.30310716550412176,731.1666666666666,22.944560669456067,21935.0,30.0,956.0,1.0,2,173.5,12422342.634153696,37785230.370463535,2.0,2.0,2.0
798dfaf310560d3b3ccb245668d82f22,2010-09-01,47.54838709677419,32.58064516129032,0.3147896879240163,659.9354838709677,23.274175199089875,20458.0,31.0,879.0,1.0,3,173.5,12422342.634153696,37785230.370463535,2.0,2.0,2.0
798dfaf310560d3b3ccb245668d82f22,2010-10-01,42.56666666666667,30.0,0.2952231793265466,623.1666666666666,23.87611749680715,18695.0,30.0,783.0,1.0,4,173.5,12422342.634153696,37785230.370463535,2.0,2.0,2.0
798dfaf310560d3b3ccb245668d82f22,2010-11-01,42.56666666666667,30.0,0.2952231793265466,623.1666666666666,23.87611749680715,18695.0,30.0,783.0,1.0,5,173.5,12422342.634153696,37785230.370463535,2.0,2.0,2.0
79a0073a4e5f43f078ea0f37287068e6,2012-08-01,53.724444444444444,18.08888888888889,0.6633024487094639,1680.0,111.340206185567,3780.0,2.25,33.95,1.0,0,34.0,11632361.456981087,36348230.053830415,0.0,3.0,4.0
79a0073a4e5f43f078ea0f37287068e6,2012-09-01,56.244193548387095,27.835483870967742,0.5050958665267239,2733.9032258064517,117.76533362976961,84751.0,31.0,719.66,1.0,1,34.0,11632361.456981087,36348230.053830415,0.0,3.0,4.0
79a0073a4e5f43f078ea0f37287068e6,2012-10-01,56.244193548387095,27.835483870967742,0.5050958665267239,2733.9032258064517,117.76533362976961,84751.0,31.0,719.66,1.0,2,34.0,11632361.456981087,36348230.053830415,0.0,3.0,4.0
79a0073a4e5f43f078ea0f37287068e6,2012-11-01,56.244193548387095,27.835483870967742,0.5050958665267239,2733.9032258064517,117.76533362976961,84751.0,31.0,719.66,1.0,3,34.0,11632361.456981087,36348230.053830415,0.0,3.0,4.0
79a0073a4e5f43f078ea0f37287068e6,2012-12-01,56.244193548387095,27.835483870967742,0.5050958665267239,2733.9032258064517,117.76533362976961,84751.0,31.0,719.66,1.0,4,34.0,11632361.456981087,36348230.053830415,0.0,3.0,4.0
79a0073a4e5f43f078ea0f37287068e6,2013-01-01,56.244193548387095,27.835483870967742,0.5050958665267239,2733.9032258064517,117.76533362976961,84751.0,31.0,719.66,1.0,5,34.0,11632361.456981087,36348230.053830415,0.0,3.0,4.0
79c35740ca159eb6f85b880c90bbd84f,2014-06-01,86.67825,71.202,0.17854825172404842,5516.8125,89.36696250129086,147115.0,26.666666666666668,1646.19,1.0,0,,,,,,
79c35740ca159eb6f85b880c90bbd84f,2014-07-01,47.839999999999996,39.39387096774194,0.17654951990505985,3013.548387096774,88.23279403847789,93420.0,31.0,1058.79,1.0,1,,,,,,
79c35740ca159eb6f85b880c90bbd84f,2014-08-01,26.477666666666668,16.749666666666666,0.36740397567761507,1328.4333333333334,91.4772988109994,39853.0,30.0,435.66,1.0,2,,,,,,
79c35740ca159eb6f85b880c90bbd84f,2014-09-01,25.0,20.75,0.17,1992.0,96.0,39853.0,30.0,435.66,1.0,3,,,,,,
79c35740ca159eb6f85b880c90bbd84f,2014-10-01,22.0,18.040000000000003,0.18,1731.8400000000001,96.0,39853.0,30.0,435.66,1.0,4,,,,,,
79c35740ca159eb6f85b880c90bbd84f,2014-11-01,22.0,18.040000000000003,0.18,1731.8400000000001,96.0,39853.0,30.0,435.66,1.0,5,,,,,,
7a253850cb4d1309b91fe9316f5a1ed8,2011-05-01,27.85786802030457,24.81218274111675,0.10932944606413997,1504.243654822335,69.62781954887218,37042.0,24.625,532.0,1.0,0,192.0,,,,1.0,
7a253850cb4d1309b91fe9316f5a1ed8,2011-06-01,22.129032258064516,20.806451612903224,0.05976676384839652,1412.2903225806451,78.18035714285715,43781.0,31.0,560.0,1.0,1,192.0,,,,1.0,
7a253850cb4d1309b91fe9316f5a1ed8,2011-07-01,16.358064516129033,15.787096774193548,0.03490435811477033,1075.7096774193549,78.31978956268496,33347.0,31.0,425.78,1.0,2,192.0,,,,1.0,
7a253850cb4d1309b91fe9316f5a1ed8,2011-08-01,13.986333333333333,13.371333333333332,0.043971495984175046,957.5333333333333,82.30945558739255,28726.0,30.0,349.0,1.0,3,192.0,,,,1.0,
7a253850cb4d1309b91fe9316f5a1ed8,2011-09-01,12.98741935483871,12.245483870967742,0.057127244728148785,912.5806451612904,85.65978320111428,28290.0,31.0,330.26,1.0,4,192.0,,,,1.0,
7a253850cb4d1309b91fe9316f5a1ed8,2011-10-01,12.98741935483871,12.245483870967742,0.057127244728148785,912.5806451612904,85.65978320111428,28290.0,31.0,330.26,1.0,5,192.0,,,,1.0,
7a959be39973208db7ae26ddea82fb8a,2010-07-01,72.50420168067227,40.03361344537815,0.4478442280945758,1287.4285714285716,36.89884393063584,12767.0,9.916666666666666,346.0,1.0,0,173.0,12433611.721714353,37814611.54949806,2.0,1.0,2.0
7a959be39973208db7ae26ddea82fb8a,2010-08-01,67.13333333333334,45.86666666666667,0.31678252234359483,1487.0333333333333,37.26900584795322,44611.0,30.0,1197.0,1.0,1,173.0,12433611.721714353,37814611.54949806,2.0,1.0,2.0
7a959be39973208db7ae26ddea82fb8a,2010-09-01,60.38709677419355,43.38709677419355,0.281517094017094,1411.0645161290322,37.38717948717949,43743.0,31.0,1170.0,1.0,2,173.0,12433611.721714353,37814611.54949806,2.0,1.0,2.0
7a959be39973208db7ae26ddea82fb8a,2010-10-01,55.03333333333333,39.1,0.28952150211992733,1282.5666666666666,37.72254901960784,38477.0,30.0,1020.0,1.0,3,173.0,12433611.721714353,37814611.54949806,2.0,1.0,2.0
7a959be39973208db7ae26ddea82fb8a,2010-11-01,48.83870967741935,34.32258064516129,0.297225891677675,1163.5806451612902,38.99567567567568,36071.0,31.0,925.0,1.0,4,173.0,12433611.721714353,37814611.54949806,2.0,1.0,2.0
7a959be39973208db7ae26ddea82fb8a,2010-12-01,44.61290322580645,29.903225806451612,0.3297180043383948,1046.8064516129032,40.26178660049628,32451.0,31.0,806.0,1.0,5,173.0,12433611.721714353,37814611.54949806,2.0,1.0,2.0
7b1dd93a87ca87671ab8efc25ea4852f,2013-11-01,100.95361563517916,71.42306188925082,0.2925160585891673,3695.8045602605866,61.601558428020425,94551.0,25.583333333333332,1534.88,1.0,0,,12719071.719187595,38586923.95857271,3.0,,1.0
7b1dd93a87ca87671ab8efc25ea4852f,2013-12-01,120.33165991902834,108.25425101214574,0.10036767476663688,5730.688259109312,63.02069049035286,176935.0,30.875,2807.57,1.0,1,,12719071.719187595,38586923.95857271,3.0,,1.0
7b1dd93a87ca87671ab8efc25ea4852f,2014-01-01,110.70035714285714,97.61928571428572,0.11816647900864952,5115.321428571428,62.381696943828636,143229.0,28.0,2296.01,1.0,2,,12719071.719187595,38586923.95857271,3.0,,1.0
7b1dd93a87ca87671ab8efc25ea4852f,2014-02-01,128.10999999999999,112.01096774193549,0.12566569555900797,5288.967741935484,56.21237263264718,163958.0,31.0,2916.76,1.0,3,,12719071.719187595,38586923.95857271,3.0,,1.0
7b1dd93a87ca87671ab8efc25ea4852f,2014-03-01,129.943,113.51466666666667,0.12642722834884013,5244.2,54.99812974337282,157326.0,30.0,2860.57,1.0,4,,12719071.719187595,38586923.95857271,3.0,,1.0
7b1dd93a87ca87671ab8efc25ea4852f,2014-04-01,129.943,113.51466666666667,0.12642722834884013,5244.2,54.99812974337282,157326.0,30.0,2860.57,1.0,5,,12719071.719187595,38586923.95857271,3.0,,1.0
7c6276df1588086d2817d6fc14b98edd,2012-04-01,8.839796954314721,7.7792893401015215,0.11996968026460864,384.42639593908626,56.9996387283237,6311.0,16.416666666666668,110.72,1.0,0,,,,,,
7c6276df1588086d2817d6fc14b98edd,2012-05-01,16.332333333333334,15.247666666666667,0.06641222932016255,753.5333333333333,57.00093295342798,22606.0,30.0,396.59,1.0,1,,,,,,
7c6276df1588086d2817d6fc14b98edd,2012-06-01,12.688387096774193,12.077741935483871,0.04812630294401776,596.8709677419355,57.00070854255876,18503.0,31.0,324.61,1.0,2,,,,,,
7c6276df1588086d2817d6fc14b98edd,2012-07-01,12.590967741935483,11.396774193548387,0.09484525517524078,563.2258064516129,57.001077339949724,17460.0,31.0,306.31,1.0,3,,,,,,
7c6276df1588086d2817d6fc14b98edd,2012-08-01,12.522510460251047,12.013054393305438,0.040683221512389456,593.673640167364,56.999614346317,17736.0,29.875,311.16,1.0,4,,,,,,
7c6276df1588086d2817d6fc14b98edd,2012-09-01,11.59290322580645,11.121612903225806,0.040653347431687914,549.6129032258065,56.99852803425665,17038.0,31.0,298.92,1.0,5,,,,,,
7d7556704c857b8866e9739ec46a4ce0,2011-05-01,16.19277108433735,13.012048192771084,0.1964285714285714,754.5060240963855,66.90598290598291,7828.0,10.375,117.0,1.0,0,133.1,,,,3.0,
7d7556704c857b8866e9739ec46a4ce0,2011-06-01,18.06451612903226,14.064516129032258,0.22142857142857142,1010.6451612903226,82.44736842105263,31330.0,31.0,380.0,1.0,1,133.1,,,,3.0,
7d7556704c857b8866e9739ec46a4ce0,2011-07-01,17.0258064516129,14.135806451612902,0.16974232663887834,1002.0967741935484,81.48196721311476,31065.0,31.0,381.25,1.0,2,133.1,,,,3.0,
7d7556704c857b8866e9739ec46a4ce0,2011-08-01,14.562000000000001,13.368,0.08199423156159868,969.9666666666667,83.3997305895503,29099.0,30.0,348.91,1.0,3,133.1,,,,3.0,
7d7556704c857b8866e9739ec46a4ce0,2011-09-01,10.990322580645161,9.015806451612903,0.1796595245083651,699.741935483871,89.21242031667694,21692.0,31.0,243.15,1.0,4,133.1,,,,3.0,
7d7556704c857b8866e9739ec46a4ce0,2011-10-01,9.667,8.958333333333334,0.07330781697182853,772.9,99.17026645566914,23187.0,30.0,233.81,1.0,5,133.1,,,,3.0,
7dc22c85497efc0834a681b9b7f59577,2005-05-01,25.428571428571427,22.714285714285715,0.1067415730337079,1252.5714285714287,64.0,8768.0,7.0,137.0,1.0,0,212.0,,,,1.0,
7dc22c85497efc0834a681b9b7f59577,2005-06-01,9.67741935483871,9.483870967741936,0.020000000000000018,528.516129032258,64.0,16384.0,31.0,256.0,1.0,1,212.0,,,,1.0,
7dc22c85497efc0834a681b9b7f59577,2005-07-01,5.967741935483871,5.645161290322581,0.05405405405405406,313.80645161290323,64.0,9728.0,31.0,152.0,1.0,2,212.0,,,,1.0,
7dc22c85497efc0834a681b9b7f59577,2005-08-01,5.766666666666667,5.533333333333333,0.040462427745664775,307.2,64.0,9216.0,30.0,144.0,1.0,3,212.0,,,,1.0,
7dc22c85497efc0834a681b9b7f59577,2005-09-01,3.0,2.8461538461538463,0.05128205128205132,157.53846153846155,64.0,2048.0,13.0,32.0,1.0,4,212.0,,,,1.0,
7dc22c85497efc0834a681b9b7f59577,2005-10-01,0.0,0.0,,0.0,,0.0,30.0,0.0,1.0,5,212.0,,,,1.0,
7de14f10c3041dc26bde644d77116518,2013-08-01,68.0,24.48,0.64,881.28,36.0,,,,0.0,0,,12433389.946217274,37813485.86876028,2.0,,2.0
7de14f10c3041dc26bde644d77116518,2013-09-01,42.0,15.96,0.62,574.5600000000001,36.0,,,,0.0,1,,12433389.946217274,37813485.86876028,2.0,,2.0
7de14f10c3041dc26bde644d77116518,2013-10-01,34.0,2.719999999999999,0.92,97.91999999999996,36.0,,,,0.0,2,,12433389.946217274,37813485.86876028,2.0,,2.0
7de14f10c3041dc26bde644d77116518,2013-11-01,30.0,5.999999999999998,0.8,215.99999999999994,36.0,,,,0.0,3,,12433389.946217274,37813485.86876028,2.0,,2.0
7de14f10c3041dc26bde644d77116518,2013-12-01,28.0,4.760000000000002,0.83,171.36000000000007,36.0,,,,0.0,4,,12433389.946217274,37813485.86876028,2.0,,2.0
7de14f10c3041dc26bde644d77116518,2014-01-01,27.0,4.860000000000001,0.82,174.96000000000004,36.0,,,,0.0,5,,12433389.946217274,37813485.86876028,2.0,,2.0
7f7ffc6b5c3a8a81fd4c6a30b1ad41a6,2014-08-01,99.28832369942197,70.23260115606936,0.29263987406327585,5570.219653179191,91.47700088852437,120456.0,21.625,1316.79,1.0,0,,,,,,
7f7ffc6b5c3a8a81fd4c6a30b1ad41a6,2014-09-01,76.0,53.199999999999996,0.3,5107.2,96.0,120456.0,21.625,1316.79,1.0,1,,,,,,
7f7ffc6b5c3a8a81fd4c6a30b1ad41a6,2014-10-01,33.8,26.701999999999998,0.21,2563.392,96.0,120456.0,21.625,1316.79,1.0,2,,,,,,
7f7ffc6b5c3a8a81fd4c6a30b1ad41a6,2014-11-01,30.0,22.8,0.24,2188.8,96.0,120456.0,21.625,1316.79,1.0,3,,,,,,
7f7ffc6b5c3a8a81fd4c6a30b1ad41a6,2014-12-01,21.0,15.75,0.25,1512.0,96.0,120456.0,21.625,1316.79,1.0,4,,,,,,
7f7ffc6b5c3a8a81fd4c6a30b1ad41a6,2015-01-01,21.0,15.75,0.25,1512.0,96.0,120456.0,21.625,1316.79,1.0,5,,,,,,
7fbb796cc42d6e00c140078bacbdf42d,2011-04-01,35.2,25.0,0.2897727272727273,1459.0,66.92660550458716,7295.0,5.0,109.0,1.0,0,100.35,,,,2.0,
7fbb796cc42d6e00c140078bacbdf42d,2011-05-01,30.35492957746479,22.377464788732397,0.26280623608017817,1534.3436619718311,78.80381944444444,45391.0,29.583333333333332,576.0,1.0,1,100.35,,,,2.0,
7fbb796cc42d6e00c140078bacbdf42d,2011-06-01,17.612903225806452,14.580645161290322,0.17216117216117222,1046.741935483871,82.35786802030456,32449.0,31.0,394.0,1.0,2,100.35,,,,2.0,
7fbb796cc42d6e00c140078bacbdf42d,2011-07-01,12.728709677419355,11.753548387096775,0.07661116602042617,833.2258064516129,81.4826498422713,25830.0,31.0,317.0,1.0,3,100.35,,,,2.0,
7fbb796cc42d6e00c140078bacbdf42d,2011-08-01,12.007333333333333,10.897666666666668,0.09241574593304092,790.7333333333333,83.40189150230285,23722.0,30.0,284.43,1.0,4,100.35,,,,2.0,
