idw,PRON_mode,PRON_min__gtPM,PRON_max__gtPM,PRON_mean__gtPM,PRON_median__gtPM,PRON_std__gtPM,PRON_quan80_gtPM,PRON_quan90_gtPM,KGL_min__gtPM,KGL_max__gtPM,KGL_mean__gtPM,KGL_median__gtPM,KGL_std__gtPM,KGL_quan80_gtPM,KGL_quan90_gtPM,KPO_min__gtPM,KPO_max__gtPM,KPO_mean__gtPM,KPO_median__gtPM,KPO_std__gtPM,KPO_quan80_gtPM,KPO_quan90_gtPM,KGL_min__lePM,KGL_max__lePM,KGL_mean__lePM,KGL_median__lePM,KGL_std__lePM,KGL_quan80_lePM,KGL_quan90_lePM,KPO_min__lePM,KPO_max__lePM,KPO_mean__lePM,KPO_median__lePM,KPO_std__lePM,KPO_quan80_lePM,KPO_quan90_lePM,DEPT_min_,DEPT_max_,DEPT_min__gtPM,DEPT_max__gtPM,DEPT_min__lePM,DEPT_max__lePM,DEPT_min__PRON_median__gtPM,DEPT_max__PRON_median__gtPM,DEPT_delta_PRON_median__gtPM,DEPT_sum_h_PRON_median__gtPM,DEPT_min__PRON_quan80_gtPM,DEPT_max__PRON_quan80_gtPM,DEPT_delta_PRON_quan80_gtPM,DEPT_sum_h_PRON_quan80_gtPM,DEPT_min__PRON_quan90_gtPM,DEPT_max__PRON_quan90_gtPM,DEPT_delta_PRON_quan90_gtPM,DEPT_sum_h_PRON_quan90_gtPM
79a0073a4e5f43f078ea0f37287068e6,0.1,0.4485,46.698,8.508103658536587,6.5322499999999994,7.559982064456907,11.214,19.832050000000002,4.1,31.8755,14.822583841463414,13.4165,5.666387420339644,20.6991,21.1702,10.3085,18.74,15.66673780487805,15.6405,1.4553739112555792,17.1173,17.6631,8.365,44.407,21.679733095338094,20.8465,7.24854237945369,24.696,24.736,1.223,18.321,11.695368962620746,12.025,3.0236333436955785,14.0395,14.9965,17.8,3659.5,3376.7,3643.1,3373.2,3644.0,3383.6,3637.0,253.4000000000001,164.0,3592.9,3632.4,39.5,67.0,3593.2,3629.7,36.5,33.0
7a253850cb4d1309b91fe9316f5a1ed8,0.1,0.106,12.876,3.3890827067669176,2.1495,3.270525823132182,6.290500000000003,8.493,7.688,21.883,12.460676691729324,12.53,3.1337849127737476,15.049,16.0365,9.611,20.204,16.214616541353383,16.483,2.521515742509713,18.6797,19.325,7.836,24.751,22.093298245614037,22.619999999999997,2.780386528267703,24.664,24.724,5.438,18.528,9.794310428849904,9.818999999999999,2.104290460076551,11.41,12.309000000000001,2.4,2943.8,2773.3,2888.9,2773.2,2889.0,2775.6,2888.9,113.30000000000018,67.0,2877.2,2884.5,7.300000000000182,27.0,2877.4,2884.1,6.699999999999818,14.0
7a959be39973208db7ae26ddea82fb8a,0.1,0.395,59.949,10.396424999999999,4.1240000000000006,13.03982733614996,18.809,25.524749999999997,6.6375,18.7535,12.207640625,12.76475,2.704716561820438,14.292800000000002,15.26835,10.4985,22.159,16.760490625,16.087249999999997,2.4990802248101884,19.4473,20.2134,6.637,23.967,19.29525743129557,20.163,3.607532878403867,22.242199999999997,23.1841,6.0,23.683,11.231878591549297,11.158,2.6550068129950017,13.1325,14.127800000000004,12.0,2792.4,2579.5,2700.9,2561.2,2783.4,2579.5,2700.8,121.30000000000018,80.0,2579.5,2682.2,102.69999999999982,32.0,2579.6,2591.8,12.200000000000273,16.0
7c6276df1588086d2817d6fc14b98edd,0.01,0.046,21.058,2.8396769509981854,1.83,3.0530208338321625,3.828,6.153,7.855,22.4695,14.011205081669692,14.325,2.373529798470766,15.828,16.673,7.7825,21.242,16.203528130671508,16.145,1.8504288752581235,17.579,18.6305,8.052,24.75,20.430694323144106,20.822499999999998,3.2000432139745896,23.534399999999998,24.392,5.234,18.155,10.52769650655022,10.350000000000001,2.8569452002397493,13.244200000000001,14.48295,2904.0,3540.5,2950.9,3417.9,2950.8,3418.0,2951.4,3415.8,464.4000000000001,276.0,2952.0,3408.6,456.5999999999999,111.0,2960.9,3266.3,305.4000000000001,56.0
7d7556704c857b8866e9739ec46a4ce0,0.1,0.223,84.664,8.406631944444444,2.8914999999999997,13.038455148062413,13.129200000000004,23.748300000000015,8.056,19.539,13.637519097222222,13.847999999999999,2.755924097181373,15.8922,17.2303,10.691,24.18,17.373645833333335,17.0295,2.9449434140757296,20.336000000000002,21.5734,7.803,24.751,21.424293787949555,22.536,3.665958408442921,24.483,24.739,6.0,22.477,9.979631947687997,9.5095,2.646102433228492,11.8325,13.379,9.2,2835.8,2531.3,2773.9,2531.2,2774.0,2531.4,2771.2,239.79999999999973,144.0,2531.8,2768.2,236.39999999999964,58.0,2532.0,2540.4,8.400000000000091,29.0
7dc22c85497efc0834a681b9b7f59577,0.1,0.113,15.727,2.5519007092198582,1.344,2.883916753318466,3.936,6.7405,8.484,16.672,11.58554255319149,11.331,1.52290200473748,12.711,13.216,9.9515,21.503,16.309659574468085,16.4,2.1110994370902274,18.114,18.9775,7.843,24.745,18.853951388888888,19.60725,4.666566726729302,23.178,24.51965,2.073,16.577,8.98833585858586,8.8255,2.402784218928692,11.0384,12.376749999999998,2.6,3263.0,3134.1,3227.1,3134.0,3227.2,3134.3,3226.8,92.5,71.0,3134.3,3225.6,91.29999999999973,29.0,3134.4,3210.7,76.29999999999973,15.0
7de14f10c3041dc26bde644d77116518,0.1,0.1065,46.745,4.713284107946027,2.093,6.541737413677411,6.0642,13.025199999999998,6.527,21.236,13.908732383808095,14.831,3.6057549855386046,16.912300000000002,17.883,11.699,22.298,18.149428785607196,18.106,1.786823738963947,19.579,20.5086,6.714,23.944,19.400282920792083,19.745,3.0264812670242662,22.1711,23.2342,3.194,26.375,14.978738107036671,15.158750000000001,3.746260146505902,18.381,19.73,2907.6,3382.4,3067.7,3327.9,2909.2,3382.2,3068.4,3325.6,257.1999999999998,334.0,3068.6,3227.1,158.5,134.0,3068.8,3227.0,158.19999999999982,67.0
7fbb796cc42d6e00c140078bacbdf42d,0.01,0.1135,16.391,3.5587354838709673,2.7315,3.4246046554762546,4.9882,7.897000000000009,7.8585,19.647,11.999698387096775,11.8285,2.321858767819364,14.066,14.96915,10.7945,20.713,16.665927419354837,17.0045,2.006384440084709,18.2136,19.1264,7.857,24.745,20.735099613568053,21.0355,3.1610661273340543,23.5366,24.435700000000004,6.0,18.722,9.329193430656934,9.1135,1.8910877811939488,10.6988,11.5792,4.4,3266.8,2955.9,3219.5,2955.8,3219.6,2956.0,3218.6,262.5999999999999,155.0,2956.3,3218.3,262.0,62.0,3172.4,3215.8,43.40000000000009,31.0
80d6bd4ef8b47a3dfd43d5623a081e76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,2707.6,9.6,2707.6,9.6,2707.6,,,,,,,,,,,,
80e7e02703c102858eabdc9fe3b9bd17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,3081.9,9.8,3081.9,9.8,3081.9,,,,,,,,,,,,
817ce937b35e0936a9ffc1cfbdb4b700,0.01,0.055,5.58,1.5715195530726258,1.201,1.4639185834593236,2.6500000000000004,4.1541,8.177,19.285,12.38681843575419,12.146,2.850077915699339,15.161000000000001,16.3092,10.439,20.767,16.649910614525137,16.975,2.5345046316628435,18.8564,20.095,8.149,24.568,21.778695588235294,22.7755,3.2674155416440787,24.3608,24.485,4.735,15.88,8.110869117647058,7.516,1.9724225475203887,9.5166,10.9574,2766.0,3060.0,2894.9,2980.5,2894.8,2980.6,2955.7,2978.2,22.5,90.0,2956.8,2977.2,20.399999999999636,36.0,2968.8,2976.6,7.799999999999727,18.0
81b03b50b749c7fb9d88243d2d420205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,2660.0,13.6,2660.0,13.6,2660.0,,,,,,,,,,,,
82caef031d483d87aa06ab8833f6d1e2,0.1,0.163,23.92,5.214564102564102,2.4445,6.466915958578557,8.467,14.869699999999993,7.551,21.1165,13.381391025641024,13.15775,3.3852140464921514,16.5077,17.236949999999997,9.1065,20.069,14.811423076923075,15.214,3.153476769260515,17.613,18.962249999999997,7.579,23.992,16.614422818791947,18.187,4.696448825444213,20.288600000000002,21.129,1.155,18.702,8.802453020134228,9.6055,3.7250876832335074,11.209900000000001,13.246400000000001,14.4,3299.0,3018.1,3040.5,3018.0,3040.6,3018.1,3040.4,22.300000000000182,39.0,3018.2,3040.3,22.100000000000364,16.0,3018.3,3019.0,0.6999999999998181,8.0
844fd517dcc64c8097157bafef273884,0.01,0.055,16.33,2.231737769080235,1.5225,2.4131433405582237,2.967,4.634,6.895,22.863,12.753314090019568,12.5225,2.392424392985915,14.73,15.879,6.499,20.706,15.463986301369864,15.6415,2.15878811995777,17.057,18.046,6.388,24.74,20.070839793281653,20.4005,3.8580010614327187,24.154600000000002,24.683,3.669,18.245,9.581879586563309,9.716750000000001,3.123555333617927,12.569600000000001,13.83925,8.8,2767.9,2311.5,2667.1,2293.0,2731.0,2311.6,2656.8,345.2000000000003,256.0,2311.7,2610.5,298.8000000000002,103.0,2311.8,2610.4,298.5999999999999,52.0
84bb8989077a42475e6eda737c24b084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,2593.0,11.0,2593.0,11.0,2593.0,,,,,,,,,,,,
84ffc9e3db5a6d42a0fdacf0a5114e41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2315.0,2553.4,2315.0,2553.4,2315.0,2553.4,,,,,,,,,,,,
8624e651d8181e8464edc668a29973f8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,3008.1,10.4,3008.1,10.4,3008.1,,,,,,,,,,,,
8638cf7ef5d7bab8114fc5b55d57f8cf,0.01,0.0925,14.554,4.030580645161291,2.8045,3.5621855865354157,7.438,9.989,7.7205,18.732,11.798440860215054,11.51375,2.4872279776288697,13.9,15.183,9.9545,20.462,16.777677419354838,17.025,2.3587227597878924,19.0755,19.7155,7.719,24.751,21.355650145772593,21.698,3.1744271700525255,24.312,24.739,6.0,19.787,9.563825489379425,9.349,2.009521475882593,11.132,11.9465,0.8,3377.4,3050.3,3308.7,3050.2,3308.8,3050.6,3299.0,248.4000000000001,93.0,3053.1,3295.0,241.9000000000001,38.0,3053.2,3295.0,241.80000000000018,19.0
8691aa2a0555c8ecf7a7dc5cb59da057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,3196.9,7.4,3196.9,7.4,3196.9,,,,,,,,,,,,
86d369905963a6b3000df6ac750f9744,0.1,0.1098,353.51,20.685061647203444,1.8712,51.04908016798356,20.460200000000025,57.91832000000002,4.278,54.2163,12.585351628764597,11.755,6.408794121120963,16.8853,19.502320000000005,8.129,25.1015,17.275762814996927,17.1348,3.407261160063669,20.23912,22.06862,4.278,94.118,44.92380005208333,36.758250000000004,27.13410303394988,75.02905999999999,94.118,3.06,26.2905,9.410398784722222,9.0874,2.8030919126420266,11.734300000000001,13.20403,9.9,3409.9,2650.3,3368.8,2650.5,3388.9,2651.4,3368.8,717.4000000000001,814.0,2664.2,3078.7,414.5,326.0,2664.5,2996.7,332.1999999999998,163.0
87514140e906262a7fac29adac51d64d,0.01,0.0635,29.469,4.488233599999999,3.425,3.983537589051779,7.0022,8.863800000000001,7.021,20.571,11.9283072,11.847,2.59620113175667,14.036900000000001,15.4717,8.9165,21.952,17.0685528,17.312,2.116003186100129,18.907799999999998,19.413800000000002,7.703,24.75,20.198585249042146,20.276,2.872884525678079,22.702,23.862499999999997,5.871,19.671,11.169513290229885,11.21,2.3101545358792963,13.16,14.15875,1.0,2935.0,2411.7,2844.1,2400.0,2880.0,2417.1,2843.8,426.7000000000003,313.0,2422.5,2843.1,420.5999999999999,125.0,2422.6,2842.2,419.5999999999999,63.0
87e251bd6ca326330c6dcf168adf5f4c,0.1,0.1195,20.232,4.859762948207171,2.955,4.552800735874751,8.927,10.652,7.816,22.8345,12.084472111553785,10.945,3.1379091400515606,14.48,16.967,7.8775,20.461,16.86888047808765,17.7285,2.4706326913682193,18.65,19.242,7.564,24.752,21.567556830031283,22.1465,2.991676082536184,24.316,24.72,6.309,20.86,10.302034410844632,10.03425,1.8031817625960511,11.7765,12.62825,2.6,2961.1,2466.1,2874.5,2466.0,2874.6,2467.0,2873.5,406.5,126.0,2692.6,2790.0,97.40000000000009,51.0,2692.6,2789.8,97.20000000000027,26.0
8874679b76d4203e697bec7d597d9c90,0.1,0.223,76.84,14.985110266159698,13.5295,10.084592218099461,21.296,28.712500000000013,7.805,17.607,9.729226235741445,9.2975,1.809199296016336,10.5592,11.840100000000003,9.861,22.691,18.2744144486692,18.712,2.053257478774054,19.7154,20.375799999999998,9.096,20.021,15.022870967741936,15.201,2.9018416565124947,17.6107,18.879749999999998,6.763,18.796,11.858733870967743,11.96125,2.6920286788075782,13.584100000000001,15.40775,13.0,3096.0,3013.9,3046.1,3013.8,3046.2,3014.7,3044.5,29.800000000000182,132.0,3017.6,3044.4,26.800000000000182,53.0,3020.0,3044.4,24.40000000000009,27.0
887d2c82cde2f458d2d6f44f9f38e26d,0.1,0.181,11.311,3.1572817679558014,2.3385,2.7682691324382085,4.575,8.253,8.146,20.1995,12.3110635359116,11.719,2.4428283977109366,14.43,15.8945,9.4685,19.93,16.28453314917127,16.49,2.130086230389518,18.019,19.265,7.826,24.749,19.726245157719976,21.13725,5.255542573049993,24.524,24.703,0.0,13.984,9.50433723196881,10.236,3.609718570408518,12.028,12.921,8.9,2866.9,2529.3,2750.7,2465.0,2844.4,2529.7,2749.9,220.20000000000027,91.0,2532.1,2749.5,217.4000000000001,37.0,2532.4,2749.4,217.0,19.0
88dbbec59f45a40162699d51777cee2c,0.101,0.1375,48.727,3.6510599999999998,1.3915,6.722733591225594,4.0339,7.765599999999998,7.828,21.0745,12.2645575,12.232,2.6485419982560936,14.430700000000002,15.596250000000001,8.881,21.679,16.2542325,16.547,2.401288477872571,18.0564,19.150199999999998,7.842,24.748,21.47228028169014,21.99,3.1375659414161934,24.269,24.726,2.34,18.827,8.52727840375587,8.355,2.380483964899984,10.319000000000003,11.589200000000002,2.6,2921.8,2748.1,2874.3,2748.0,2874.4,2748.2,2873.9,125.70000000000027,100.0,2748.4,2869.5,121.09999999999991,40.0,2748.5,2763.9,15.400000000000091,20.0
8967db4f55873c5e8720576ad5c9af21,0.1,0.1105,13.433,2.351643274853801,1.4385,2.5189484807395983,3.4034999999999997,4.702750000000002,7.962,21.3365,13.530301169590643,13.355,2.9437757053087084,16.2696,17.339350000000003,10.078,20.293,15.571001461988303,15.5515,2.1592988766173398,17.3886,18.076300000000003,7.962,24.751,21.994168399168398,22.9155,3.41687369569659,24.649,24.741,6.0,15.877,9.694965349965349,9.443,1.9003727609498051,11.0736,11.981,10.4,3236.8,3041.7,3141.7,2983.6,3162.0,3046.3,3141.2,94.89999999999964,171.0,3047.4,3140.7,93.29999999999973,69.0,3134.2,3140.4,6.200000000000273,35.0
897268660bdb9f7de7311b8610eb7a4b,0.1,0.1705,455.989,20.87350921658986,0.9472499999999999,59.07838152639157,14.146000000000011,75.14840000000012,7.949,38.725,15.737763824884794,14.985,4.545717120188542,19.076,21.388000000000012,9.261,22.4,16.36627995391705,16.1605,2.154442325680638,18.11,19.6391,7.956,94.118,44.37732361539711,32.612,26.06847063558306,76.488,87.006,6.0,21.263,10.706478097032502,10.285,1.787467390203764,12.205400000000001,12.7894,18.4,3579.5,2878.1,3579.5,2849.2,3578.6,2888.5,3467.7,579.1999999999998,434.0,2888.9,3085.2,196.29999999999973,174.0,2889.1,3049.1,160.0,87.0
89d8a6befb17f42494a91173c84446bd,0.01,0.074,19.348,4.7059389671361505,3.4155,3.948134946413275,8.3645,10.4925,7.879,21.913,12.094725352112675,12.023,2.7853372820861906,14.844,15.6645,8.961,21.064,17.206717136150235,17.40775,2.181447520591292,19.289,19.8035,7.847,24.744,20.249378398418187,20.48,4.045116279470125,24.404600000000002,24.72,5.996,20.595,10.098638902619872,9.661,2.553910581663679,12.0242,13.4372,0.0,3175.4,2818.3,3062.9,2818.2,3063.0,2818.3,3051.5,233.19999999999982,213.0,2818.4,3051.3,232.9000000000001,86.0,2818.4,3040.5,222.0999999999999,43.0
8a1bb504879b7da32b431048b69dde1e,0.1,0.168,1364.1899,112.03119272211721,50.435,180.26221850366147,162.1808,307.76365000000015,7.344,60.129,10.261496691871455,8.449,5.131383029450008,11.133600000000001,15.290450000000003,8.1955,26.34,20.149146205357145,21.05525,3.449844179842372,23.227,24.05725,7.359,80.514,45.90800099324592,41.8655,21.054788569260033,70.4239,75.3554,2.509,23.77,10.334046180405696,11.01,3.064767349990478,12.261000000000001,13.393,7.2,3406.0,3014.1,3357.7,3013.0,3390.0,3014.3,3349.3,335.0,530.0,3015.1,3349.1,334.0,212.0,3017.2,3348.9,331.7000000000003,106.0
8a90dcb909888eee434ee9c7692b8ac6,0.1,0.1125,11.21,2.1498669724770645,1.473,2.088444528848944,3.093,4.640000000000001,6.861,21.258,11.897674311926606,11.794,2.740104250996139,13.738,15.164,9.5805,19.911,15.535739678899082,15.652000000000001,2.0558515959027757,17.19,17.965,6.388,24.717,19.107701784197108,19.446,3.9188129345142726,22.937,24.1025,6.0,19.019,10.434320589068252,10.333,2.5032322872113655,12.641,13.837,18.4,2984.1,2516.9,2851.5,2503.6,2900.2,2517.1,2849.6,332.5,218.0,2517.2,2814.6,297.4000000000001,88.0,2531.4,2634.8,103.40000000000009,44.0
8b6c2950e9411bab171d55c1c800845c,0.1,0.374,249.173,29.281370078740157,7.69675,40.512678276256494,56.96830000000001,83.55475000000006,6.743,20.551,12.952100393700785,13.49775,3.649409963511705,16.284,17.338,10.9235,25.344,18.11329724409449,17.4455,3.506146309258804,21.938200000000002,22.882200000000005,6.705,23.937,19.55977013808976,21.04025,4.410161637015785,22.7898,23.272,2.849,28.044,10.708466483851309,9.933,3.9501399127086048,13.118,15.444,5.4,2948.9,2765.3,2889.5,2749.8,2948.9,2786.7,2886.4,99.70000000000027,127.0,2787.2,2885.3,98.10000000000036,51.0,2790.2,2885.2,95.0,26.0
8c9796b3803d75e5b8db203524b53c7b,0.118,0.176,582.821,41.42629545454545,3.5705,103.39815704669823,26.607,121.28625,8.036,16.4515,12.108083333333331,12.175249999999998,2.057272160641056,13.8115,15.04,6.0725,26.724,15.216431818181817,14.54625,4.702319991963348,19.3865,20.825499999999998,7.204,24.752,21.03192832764505,21.55,3.224796805302757,24.297,24.59,0.0,38.167,4.721072999620781,2.4975,5.903383816434581,8.967700000000002,12.8443,7.0,3059.8,2620.5,2890.5,2620.4,2890.6,2621.1,2890.5,269.4000000000001,33.0,2622.8,2890.5,267.6999999999998,14.0,2625.2,2890.5,265.3000000000002,7.0
8cba2420cb3bf133aecdbcc967c3f628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,2499.9,14.8,2499.9,14.8,2499.9,,,,,,,,,,,,
8cc22bc581368175b382bda96ee88d72,0.01,0.123,24.598,6.659076923076923,4.4445,5.551018486315024,11.89,14.809900000000003,7.932,17.3875,10.231474358974358,9.928,1.9877162936375106,11.2756,13.0763,10.556,21.57,17.506551282051284,18.2,2.8447781081160697,20.0019,20.434000000000005,8.078,24.697,20.48103877314815,21.311500000000002,4.133914835161672,24.4065,24.632000000000005,1.357,18.895,6.832568865740741,6.3045,2.531609251382027,8.3826,9.943900000000001,2810.6,3171.1,2984.7,3082.5,2984.6,3082.6,2984.9,3042.9,58.0,59.0,2985.0,3042.8,57.80000000000018,24.0,2985.0,3042.7,57.69999999999982,12.0
8d2f1071fd97ab3f403e8ce847f4d43c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,3045.0,12.6,3045.0,12.6,3045.0,,,,,,,,,,,,
8d67775bcec7622c89b920ca2ef3a481,0.1,0.1002,578.612,21.194097084161694,2.0893,70.91226198758173,14.460500000000007,34.03990000000001,7.004,23.0308,13.97084148442677,14.0215,2.911822192620009,16.582279999999997,17.74304,6.0,23.6795,16.824394499668653,16.8155,2.7681348037754425,18.9767,20.63434,6.37,24.751,20.287323460612317,20.875700000000002,3.375634405683775,23.27088,24.050000000000004,4.0,20.4705,11.23334158637302,11.0411,2.9029928666510667,13.96854,15.21045,5.9,3388.3,2628.1,3347.2,2630.5,3360.3,2628.1,3245.3,617.2000000000003,755.0,2628.1,2932.2,304.0999999999999,302.0,2628.1,2794.5,166.4000000000001,151.0
8d91d5f562643804e531e9ebc0c38671,0.1,0.219,5.53,2.1046280991735533,2.1814999999999998,1.2185111094165189,3.0098000000000003,3.7390000000000003,9.401,19.222,13.063958677685951,12.26275,2.4940381253069392,15.3094,16.9353,9.141,18.04,15.556330578512396,16.08475,1.8046765569837258,17.0428,17.538400000000003,11.632,24.576,23.217953344575605,23.973,2.233297924061985,24.328,24.493,6.0,16.065,9.087900789177002,8.475,1.8582392963424168,10.610000000000001,11.851400000000002,3.6,3164.0,3088.3,3139.5,2962.0,3164.0,3088.4,3139.1,50.69999999999982,121.0,3088.4,3138.9,50.5,49.0,3088.5,3138.6,50.09999999999991,25.0
8efb4a39dfc57f8d8e4b537b11d0686a,0.099,0.1505,73.986,6.919978571428571,3.55125,9.905784289529372,8.605200000000004,16.283399999999993,7.272,19.508,11.898109523809524,12.407,2.533184920611625,13.762,14.5727,9.1955,22.609,16.50422380952381,16.426000000000002,2.214668936323558,18.4266,19.4669,7.785,24.772,20.417322870615973,20.903,3.3658250050961933,23.57,24.3965,3.879,19.393,10.163860300618921,9.832,2.56282917419697,12.411600000000002,13.707200000000002,1.2,3138.0,2657.5,3017.5,2657.4,3017.6,2657.6,2998.7,341.0999999999999,105.0,2663.3,2814.9,151.5999999999999,42.0,2663.3,2814.8,151.5,21.0
8f3131afe66d3266c23142786786b265,0.1,0.1615,111.318,22.774540372670806,15.97875,23.14959487773032,37.091300000000004,54.306900000000034,2.109,33.1135,10.109686335403726,10.24475,5.768349265218324,14.837100000000001,17.9317,14.3085,23.267,20.379604037267082,20.83025,1.841753324752255,21.912599999999998,22.3916,2.126,78.271,41.950260111023,39.9595,21.00728936311068,62.585,76.282,7.659,23.615,14.199161124307205,14.147,3.202825122021393,17.2014,18.375100000000003,7.7,2621.9,2427.1,2544.5,2425.2,2608.8,2429.3,2544.3,115.0,161.0,2431.7,2535.4,103.70000000000027,65.0,2431.8,2531.3,99.5,33.0
903fa3e3596caffef6481645d46a0dc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2759.3,3299.0,2759.3,3299.0,2759.3,3299.0,,,,,,,,,,,,
93975028fa56d84f53887b672cc1256b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,3211.0,18.6,3211.0,18.6,3211.0,,,,,,,,,,,,
93fe6fe98c9e803d3e734ecc836d700c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,2562.9,7.9,2562.9,7.9,2562.9,,,,,,,,,,,,
945b20e6368a6a286569ea4f46d4391f,0.1,0.179,20.61,3.4170192307692306,1.39175,4.439720979776473,5.092600000000003,9.757950000000001,7.848,18.221,12.41559615384615,12.316500000000001,2.2707328294842806,14.578400000000002,15.2793,10.936,21.197,16.162346153846155,15.624500000000001,2.2223267152917963,18.264400000000002,19.48375,7.86,22.048,15.092064220183486,15.1145,3.9561578039698633,19.0881,20.2636,6.0,19.565,13.132582568807338,13.42,3.2405469820879413,15.5854,17.1334,3.0,3278.4,2968.5,2989.5,2968.4,2989.6,2970.4,2989.2,18.799999999999727,52.0,2975.7,2980.9,5.200000000000273,21.0,2975.7,2980.7,5.0,11.0
9582e8a76f32ca56b349ce17dbe9b32c,0.1,0.116,4.674,1.1908661417322834,0.9755,0.9107589654119994,1.9882000000000002,2.4745500000000002,8.177,17.893,11.419712598425196,11.1485,1.9547725553528754,12.912,14.2332,10.753,20.013,16.37613188976378,16.6995,1.9005955804956447,18.229,18.6948,7.994,24.754,18.360847352024923,19.29,4.018782118020503,21.5108,22.7956,3.823,17.267,10.676628245067496,10.727,1.8464534004386377,12.237400000000001,12.931000000000001,5.0,3126.4,2930.3,3051.7,2930.2,3051.8,2930.4,3051.4,121.0,127.0,2974.2,3051.3,77.10000000000036,51.0,2974.2,3051.2,77.0,26.0
969954a442289113b96dffb79f4c99c4,0.1,0.1735,92.03,10.816177049180329,4.8805,13.3628234017459,20.124200000000002,29.6755,6.399,20.8835,11.64520819672131,11.521,3.568523914411762,14.7512,16.706,8.948,23.102,16.727804918032785,16.6795,2.824533489742984,19.579800000000002,20.540599999999998,6.441,24.375,20.965903618649964,21.81325,3.0368712441653067,23.356,23.836,2.332,19.081,8.786845163535142,8.623,2.31605332292652,10.5792,11.7348,8.2,2775.6,2381.5,2699.1,2381.4,2699.2,2381.8,2688.4,306.5999999999999,153.0,2427.7,2683.1,255.4000000000001,61.0,2427.8,2683.0,255.19999999999982,31.0
97a140dfc00b5c77c8747261cdff8579,0.1,0.102,7.557,0.6992471264367816,0.316,1.0463074360407836,0.8868000000000001,1.6984500000000011,7.947,16.9,11.564367816091954,11.722000000000001,2.12860917027233,13.3231,14.36665,9.8365,19.509,14.589606321839078,14.186250000000001,1.9146124817814516,16.425800000000002,17.263400000000004,7.946,24.413,18.584963472113117,19.1,3.437630284729604,21.3218,22.492,2.939,15.892,8.967243519245875,9.002,2.3955236203165526,11.0922,12.0124,11.6,3027.8,2811.3,2955.5,2811.2,2955.8,2811.3,2954.5,143.19999999999982,87.0,2811.3,2954.4,143.0999999999999,35.0,2811.3,2954.3,143.0,18.0
9adecd0aecacb7b08baabac0c9d2f811,0.1,0.1025,10.362,2.983559523809524,2.345,2.584788987559363,4.1338,8.0562,4.1,35.989,14.585044642857142,11.706,8.016738127012562,23.1653,26.995450000000005,9.015,16.4,13.29831845238095,13.5105,1.7358875962409603,14.5486,15.870250000000002,11.121,44.407,40.47642110990208,42.335,5.49440343095815,44.0613,44.407,3.881,12.616,7.7219631936579844,7.5645,1.4890114672899113,8.7728,9.4552,28.0,3395.0,3294.3,3357.7,3276.4,3385.0,3294.6,3308.9,14.300000000000182,84.0,3294.8,3308.6,13.799999999999727,34.0,3295.6,3297.2,1.599999999999909,17.0
9bdd9229dbb58ac4de5587b1998685c5,0.1,0.137,23.67,4.938852112676057,2.47025,5.434449163067702,9.7811,14.059450000000002,8.038,21.991,12.237846830985916,12.6455,2.8747983186824535,14.647300000000001,15.215699999999998,9.116,21.489,16.850514084507044,16.704250000000002,2.5475297069072185,19.643,20.3885,7.763,24.661,20.61904897371264,21.6295,3.706358899986802,23.7396,24.235,5.339,19.327,9.452688872884407,9.15,2.5335135381263822,11.3484,12.8878,4.6,2992.8,2608.9,2914.7,2608.8,2914.8,2608.9,2914.6,305.6999999999998,142.0,2609.0,2911.2,302.1999999999998,57.0,2609.2,2911.2,302.0,29.0
9bec549ed3787eeae80c36ac5adb13d0,0.01,0.2135,20.953,3.936039087947883,2.756,3.7396808632891996,5.903500000000001,7.77450000000001,8.21,19.1565,12.712164495114006,12.9335,1.88646448021367,14.1799,14.694,10.741,21.232,16.65393973941368,16.691,2.0453334616624277,18.4899,19.077,8.06,24.751,21.15960177151121,22.22775,3.8802821965432623,24.514,24.741,6.662,13.997,10.853293745480839,11.131499999999999,1.746816237105103,12.32,12.938,10.0,2929.5,2526.7,2833.7,2526.6,2833.8,2529.2,2828.6,299.4000000000001,154.0,2529.4,2827.4,298.0,62.0,2529.5,2730.0,200.5,31.0
9d51046a3937bb92f09e7b051a3f8d72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,3086.3,5.8,3086.3,5.8,3086.3,,,,,,,,,,,,
